scientificName,locality,n_individuals,X,dayCollected,monthCollected,yearCollected,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,depthOfColonyinMetersCorrected,mean_wspeed_u,mean_wspeed_v,mean_wind_speed,sd_wind_speed,cv_wind_speed,min_wind_speed,max_wind_speed,wind_speed_range,wind_vector_magnitude,mean_wind_direction,wind_directional_constancy,wind_directional_variability,mean_wave_energy_proxy,wind_transport_potential,wind_dispersal_symmetry,wind_retention_potential,mean_u,mean_v,mean_current_speed,sd_current_speed,cv_current_speed,min_current_speed,max_current_speed,current_speed_range,mean_current_direction,current_transport_potential,current_dispersal_symmetry,current_retention_potential,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4,mean_temp,sd_temp,skew_temp,kurtosis_temp,MaxMonthMean,mean_duration_DHD,MinMonthMean,mean_duration_DCD,mean_daily_temp_range,mean_annual_temp_range,temporal_autocorr_daily,temporal_autocorr_annual,slope_annual_temp_change,Depth,Chl_a_sum_mean_monthly_max,Chl_a_sum_median_monthly_max,Chl_a_sum_overall_mean,Chl_a_sum_overall_median,Chl_a_sum_cv_monthly_mean,Chl_a_sum_sd_monthly_mean,NO3_mean_monthly_max,NO3_median_monthly_max,NO3_overall_mean,NO3_overall_median,NO3_cv_monthly_mean,NO3_sd_monthly_mean,Oxygen_mean_monthly_max,Oxygen_median_monthly_max,Oxygen_overall_mean,Oxygen_overall_median,Oxygen_cv_monthly_mean,Oxygen_sd_monthly_mean,PH_mean_monthly_max,PH_median_monthly_max,PH_overall_mean,PH_overall_median,PH_cv_monthly_mean,PH_sd_monthly_mean,alk_mean_monthly_max,alk_median_monthly_max,alk_overall_mean,alk_overall_median,alk_cv_monthly_mean,alk_sd_monthly_mean,omega_ar_mean_monthly_max,omega_ar_median_monthly_max,omega_ar_overall_mean,omega_ar_overall_median,omega_ar_cv_monthly_mean,omega_ar_sd_monthly_mean
Acropora hyacinthus,Aukane,23,3040.304347826087,17.428571428571427,3.4761904761904763,2021.5238095238096,-9.87641,143.3921275,-9.877099565217392,143.3940193478261,52.608695652173914,3.0391304347826087,-3.4890624894347826,3.470858778217391,6.087694439217391,3.1529948017391303,0.5179292404782608,0.22753634113043478,10.64470095173913,10.417164612608696,4.921425339695652,134.85014421304348,0.8084219133043478,0.19157808669565218,394.70387257391303,4.921425339695652,0.4268664226086956,0.03146972439130435,0.00518276995652174,0.05327673213043478,0.05902928030434783,0.029007245347826085,0.4914687944347826,0.006528826434782608,0.11273496082608696,0.1062061344347826,185.5776281043478,0.05355389395652174,0.9116273178695653,1.5662099579565218,5.35,143.39537099999998,-9.876425739130434,3.652173913043478,143.398788,-9.884717652173913,27.674842888695654,1.5566462012608695,-0.17223164839130434,1.750847875695652,29.596296377826086,27.115942027826087,25.582215202608698,41.68115942,0.14256850347826086,4.615485922695653,0.9991486766956521,0.1683302122173913,0.08597546860869565,-3,0.5340869756521739,0.4861747688695652,0.377961574,0.3726969,36.34416827304348,0.13737152452173915,2.286460632391304,1.4535735073043479,0.7696213702608696,0.3775142886086957,106.46482165652174,0.8194211840869565,6894.420232173913,6869.706956260869,6792.758605434783,6778.778163,2.2714458615217388,154.29382818695652,8.081733815565217,8.079924026217391,8.07415380752174,8.071858632956522,0.19822814013043477,0.016005245652173913,2263.8149924347827,2262.9946729565218,2258.293474869565,2259.546158,0.363673309,8.212821479652174,3.892059379521739,3.883570780347826,3.836747756478261,3.8358528727826084,3.2878268009130434,0.12614599660869566
Acropora hyacinthus,Chicken,21,2926,21.238095238095237,4.904761904761905,2021.095238095238,-18.655319684210525,147.71027310526316,-18.655791142857144,147.70955566666666,55.23809523809524,5.042857142857143,-4.827928591476191,2.2105986206190478,5.579500735761905,1.7622569985238095,0.3158448994761905,1.3676770029047618,8.987795912,7.620118908857143,5.309957339857143,114.60194209047619,0.9516902780952381,0.048309721904761904,225.1543526095238,5.309957339857143,0.1347023970952381,0.008658458238095237,0.006867313571428571,-0.00408421880952381,0.048361609,0.03143751771428571,0.6493948894285715,0.004357605095238095,0.19825207514285714,0.1938944698095238,300.69666782857144,0.008071879666666667,0.8579581576190477,17.251111116190476,6.566666666666666,147.7110852857143,-18.65538019047619,6.6000000000000005,147.70593085714285,-18.646022,26.86601763095238,1.8664045265714286,-0.006281565761904763,1.764052924095238,29.32765234,17.888888889047617,24.308623378095238,26.09523809190476,0.2510989184761905,6.2095091402380955,0.9977275247142857,0.31240631966666665,0.05655925519047619,-5.55,0.47430116066666667,0.4654212986666667,0.2801093575714286,0.29140965304761907,44.704070000952385,0.12521732485714285,0.9014773982857143,0.6549544203333334,0.34927579380952384,0.1979390359047619,76.12095337047619,0.2658443530952381,6865.797305285714,6876.494422000001,6791.035379142857,6781.440749190477,2.1681290646190474,147.23839675714285,8.085066971047619,8.085611223428572,8.07565781752381,8.07575491,0.3102427087142857,0.02505413938095238,2253.922442857143,2253.399340142857,2251.3399346190477,2251.1955151428574,0.18591079352380951,4.185483679571429,3.779197005809524,3.7708010054285714,3.740085719761905,3.7353993666666665,1.9435963657619049,0.0726921400952381
Acropora hyacinthus,Davies,61,2901.1311475409834,23.81967213114754,3.19672131147541,2022,NA,NA,-18.787955916885245,147.65741105409836,7.967213114754099,4.3475409836065575,-4.800915100032787,2.1408067409344262,5.543811992032787,1.7298728060491804,0.3120298343934426,1.486697282737705,9.016058236295082,7.529360953639344,5.25667228704918,114.03119117868853,0.9481985249180328,0.05180147508196721,219.8579267409836,5.25667228704918,0.13400348798360656,0.009345373098360655,-4.334090327868856e-4,-0.013292940393442624,0.04195985739344262,0.025080653377049178,0.5942377124590164,0.003349631524590164,0.1559260300819672,0.1525763983114754,136.13741144606558,0.015078711278688523,0.8803209499344262,15.802586580163934,5.774590163934426,147.6564365737705,-18.787199081967213,5.548360655737706,147.65534537704917,-18.790612163934423,26.820539666885246,1.926272444967213,-0.020995545688524585,1.8046856558524589,29.353881693114754,15.775956283934427,24.136426544754098,21.965391620327868,0.27698571395081967,6.532063934295082,0.9972381721147541,0.3340715779016393,0.05529298113114754,-4.767213114754099,0.4519552128360656,0.4267683467213115,0.27266596136065574,0.28318968044262294,43.35960176754099,0.11820351804918032,0.703821947852459,0.5409539922131148,0.2799361788032787,0.14937971481967213,80.3167299952459,0.22399036688524593,6859.338062114754,6867.271493786885,6782.178355885246,6785.676347672132,2.3102002547868854,156.6786890934426,8.084537572721311,8.084378828557377,8.075313978163935,8.075057091491804,0.30065793609836067,0.024279061459016392,2253.7414938852457,2252.95992352459,2250.945820672131,2250.762657491803,0.22383612529508196,5.038388875655738,3.7741475848852457,3.7679570422295083,3.732108660081967,3.731903509704918,2.195956863032787,0.08195008886885247
Acropora hyacinthus,Dungeness,11,3025.4545454545455,21.454545454545453,3,2022,NA,NA,-9.961132272727273,142.93055272727273,42.72727272727273,3.1954545454545453,-3.643943943090909,3.323184387,6.185287051090909,3.168476840090909,0.5122622737272727,0.2140421059090909,10.699844679090909,10.48580257090909,4.931744118818182,132.36465564545455,0.7973302380909091,0.20266976190909092,408.83071946363634,4.931744118818182,0.41087785545454547,0.032767942363636365,-0.028641101000000002,-9.202888181818182e-4,0.048452545636363635,0.019680914181818183,0.41559036272727273,0.015312400545454545,0.10774048754545455,0.09242808718181818,72.44685714818182,0.034868476818181816,0.4552197796363636,7.708929174181819,5.077272727272727,142.930371,-9.96081309090909,4.363636363636363,142.92696981818182,-9.965112909090909,27.88413021272727,1.7377636464545454,-0.1272938949090909,1.731889146909091,30.086775658181818,20.252525253636364,25.57477891818182,41.15151515181818,0.23779124245454547,5.3796084515454545,0.9984789390909091,0.14813516654545456,0.08687742490909091,-3.231818181818182,0.4627753439090909,0.4635595506363636,0.3433719487272727,0.352934073,31.209476845454546,0.10703097863636364,1.5001257604545455,0.8562483687272727,0.48916680154545455,0.179536583,119.28321692727272,0.5862238823636363,6867.977029454545,6853.032154545454,6774.2484229090915,6768.378843454545,2.1591389563636363,146.2590666909091,8.081875741181818,8.080414997,8.0732539679090909,8.072799973272728,0.2049186608181818,0.016543646,2266.297042909091,2264.9511972727273,2260.041518090909,2261.5291584545453,0.4637656630909091,10.481553019,3.9100824101818183,3.8936114004545455,3.8434974523636365,3.8398085466363634,3.6631896026363635,0.14079653018181817
Acropora hyacinthus,Great_Keppel,15,2814,19,5,2021,-23.196282,150.936693,-23.196282,150.936693,60,2.7,-3.508235512,1.572256491,4.415591584,1.540238442,0.34881814,1.179782567,8.300903532,7.121120965,3.844438435,114.1400911,0.87065082,0.12934918,118.528782,3.844438435,0.20548913,0.029293737,-0.008059697,0.010797682,0.024136956,0.018936538,0.784545417,0.001680917,0.088247021,0.086566104,143.2612918,0.013473999,0.666084755,18.30259391,5.35,150.935371,-23.194904,3,150.928788,-23.206022,25.05649303,2.683537379,-0.105974954,1.678476669,28.61103078,16.88888889,21.16131962,20.66666667,0.383357868,8.791153524,0.998517074,0.048524459,-0.031775481,-3,0.518408993,0.380205248,0.350716926,0.219135093,82.20774863,0.288316489,7.356240628,0.191439659,3.208848071,0.046367863,256.8985374,8.243483763,7178.633279,7138.434351,7046.259992,7029.524424,4.879233817,343.8035004,8.079235793,8.074492391,8.064019644,8.061503181,0.473959447,0.038220183,2206.961142,2209.0056290000002,2182.019835,2190.842672,1.861039695,40.60825529,3.476438717,3.421873896,3.380961342,3.313445624,7.729203447,0.261321381
Acropora hyacinthus,Halfway,14,2799.5,19,5,2021,-23.201548,150.966419,-23.201548,150.966419,60,4.3,-3.574754112,1.58659404,4.471287117,1.560980145,0.349112035,1.179932008,8.377131992,7.197199983,3.91102897,113.9332305,0.874698687,0.125301313,123.0852923,3.91102897,0.200508932,0.028023544,-0.001266631,4.66e-4,0.002873403,0.001559205,0.542633668,2.48e-4,0.007197047,0.006949504,110.2079698,0.001349713,0.559187851,184.5455639,5.35,150.965371,-23.199904,5.5,150.958788,-23.206022,25.01531039,2.645648592,-0.088399389,1.690304408,28.55130224,16.33333333,21.20295829,22,0.349516362,8.733978952,0.998643125,0.028700293,-0.035924399,-5.55,0.541354499,0.4333087,0.37284049,0.233034229,83.12255876,0.309914555,5.289738379,0.298512596,2.257045566,0.056724219,237.842602,5.368215902,7159.451594,7129.670726,7032.247812,7015.315932,4.810755621,338.3042569,8.08017961,8.077249243,8.06634947,8.062144675,0.475056021,0.038319679,2214.090589,2215.944761,2193.677064,2200.488784,1.323638344,29.03635077,3.505335846,3.485927382,3.415168384,3.352738889,7.616629253,0.260120714
Acropora hyacinthus,Heron,6,2789.5,16.333333333333332,9,2021,-23.45148675,151.93014883333333,-23.4514885,151.93012483333334,51,5.533333333333333,-3.8046283055,1.9998815248333333,4.726543750833333,1.7978970743333333,0.38038313933333334,0.7518431563333333,8.904224177500002,8.152381021166667,4.298225241333333,117.72845925,0.9093800405,0.0906199595,152.57612211666668,4.298225241333333,0.19505088216666666,0.019172595833333334,-0.020179068,0.037999455,0.04670644883333334,0.0258043395,0.5590233366666666,0.0055742205,0.11165580700000001,0.1060815865,170.21854151666668,0.04453307866666666,0.5286777128333333,6.778596109166666,6.625,151.92953766666668,-23.450737333333333,6.708333333333333,151.923788,-23.441022,24.68130106,2.096509953,0.0206387945,1.6777036693333334,27.61674198,17.722222225000003,21.85700281333333,21.351851851666666,0.26639014450000004,6.772964192666667,0.998709354,0.12004839616666667,-0.049903157833333336,-6.75,0.9112480823333333,0.8718355666666666,0.6133913025,0.5892292594999999,28.493502069999998,0.17457055466666668,2.0204269673333335,1.2013258771666666,0.49452805650000004,0.2577159298333333,85.791299275,0.4274151781666667,7037.4506839999995,7021.271055666666,6956.4077985,6944.2598419999995,2.7792908393333335,193.3386097833333,8.103858663833334,8.0983416715,8.092291896999999,8.086201003833333,0.37261957300000004,0.030153428000000003,2250.308955,2250.7188036666666,2246.5897356666665,2246.615816833333,0.2640102776666666,5.931242599666667,3.6612759565,3.6616999875,3.6082489381666667,3.627609039333333,3.084910659666667,0.11130879349999999
Acropora hyacinthus,Lady_Musgrave,30,2771.5,12.433333333333334,5,2021,-23.897126033333333,152.40500346666667,-23.897126033333333,152.40500346666667,60,4.386666666666667,-3.5052980566333334,2.0496441325666668,4.5524651665,1.8470097115,0.4057165859,0.1363397174,8.776809473666667,8.640469756,4.0605656794,120.31610120666666,0.8919484731666667,0.10805152683333333,141.89625430333334,4.0605656794,0.2300225233,0.023734799366666667,-0.0016866315999999992,-0.008900798433333334,0.01884729963333333,0.0091324789,0.48854934953333334,0.0020646413666666665,0.049611490833333334,0.04754682713333334,54.526286285666664,0.012448725166666667,0.6548095491,26.808727173533335,5.35,152.40620433333333,-23.897070666666668,5.5,152.398788,-23.899022,24.293084623333332,1.7207138635333332,0.054968018333333334,1.6417176085666667,26.716290045333334,20.196296295333333,22.023559880333334,25.774074075999998,0.20733040336666667,5.5370402578333335,0.9988459822666667,0.2798905083666667,-0.05255382433333333,-5.55,1.2919461768666667,1.2459892330666666,0.9457707530666667,0.8863123273666667,29.759887973333335,0.2816545881,3.6252221286333333,2.343291402633333,1.0895239337666667,0.6464991345333333,78.51073975533333,0.8565340326,7085.8381635333335,7067.246508333334,7005.6063788,6975.6501815,2.8984597627333333,203.05494673333334,8.122818181633333,8.121244111566666,8.112372065266666,8.1093856328,0.3279657829666667,0.026605792333333333,2250.2660987,2250.6985733666666,2247.5282394666665,2247.2888864,0.19548324603333334,4.393541201633333,3.7250960903333334,3.728469720366667,3.6801511847,3.6941241523333335,1.8139265459666667,0.06675490693333333
Acropora hyacinthus,Little_Broadhurst,28,2852.5,22.857142857142858,5,2021,-18.947221428571428,147.6980294642857,-18.947221428571428,147.6980294642857,60,4.167857142857143,-4.823340871035715,2.107082952892857,5.560619572107143,1.7077068531071429,0.3071072617857143,1.6641160478928572,9.084137858107143,7.420021810607143,5.263498724142857,113.598167125,0.9465669072857144,0.053433092714285715,220.41679990714286,5.263498724142857,0.13258930800000002,0.009609207214285714,0.02941854132142857,-0.039070480821428576,0.07900459578571428,0.05442828042857143,0.6889503675714286,0.004456877571428571,0.28661477039285715,0.28215789282142856,323.1406320821429,0.049114673107142855,0.6258968877857143,4.768384349571429,5.35,147.69876385714284,-18.947939714285713,5.5,147.688788,-18.946022,26.708721265,1.9458823749285714,-0.019542247928571427,1.8344681374642857,29.276546232142856,14.591269845357143,23.990577593214287,22.670634920714285,0.29036704942857144,6.709986283964286,0.9960093737142857,0.3472718384642857,0.055257317535714286,-4.821428571428571,0.43029909271428574,0.3984515805714286,0.26194833217857144,0.26035911025,44.22654661035715,0.11583069571428571,0.6829827010357142,0.47381956510714285,0.22761860439285714,0.11826326585714286,76.99823190714287,0.17527425257142856,6849.187613,6861.004221357143,6772.449846,6776.3724115357145,2.452223582428571,166.07570259285714,8.084305978464286,8.08328413132143,8.074870103821429,8.073607945214286,0.2918505578571428,0.023566541785714285,2253.84389525,2252.877960321429,2250.437788464286,2250.0006133214283,0.2681747301785714,6.035104431678572,3.76783440025,3.758552136035714,3.7223196156071428,3.729669174035714,2.4913181764642855,0.0927348585
Acropora hyacinthus,Lizard_Island,13,3012,30.384615384615383,10,2021,-14.677808038461539,145.4692346153846,-14.677808038461539,145.4692346153846,60,4.292307692307692,-4.882505036076923,4.15974483276923,6.592639040769231,3.1358384223846154,0.4756603145384615,0.051368895153846156,11.183426521538461,11.132057626923077,6.41423855076923,130.4297611,0.9729386598461539,0.027061340153846154,464.4485236461539,6.41423855076923,0.25939921138461536,0.0041049151538461535,-0.032061693,0.07233295661538462,0.10257040469230769,0.06533690953846154,0.6422822869230769,0.006063095230769231,0.23030646315384615,0.2242433683076923,163.2825443,0.08328520392307692,0.5945097498461538,1.693989096076923,5.35,145.470371,-14.678365538461538,5.5,145.468788,-14.674483538461539,27.065447980769232,1.9074826296923078,-0.05426495161538462,1.7099759052307693,29.511022288461536,17.247863250769228,24.509571796153846,22.82051282076923,0.23053223476923076,6.127366665307692,0.9974870304615384,0.2946969666923077,0.07598551661538461,-5.55,0.3676644136153846,0.32561054069230766,0.21195285992307691,0.18859091584615384,56.808576647692306,0.12079318215384616,0.6085762951538461,0.4082014281538462,0.19262223715384616,0.08561987638461538,102.53523695999999,0.19756763946153846,6853.845294307692,6835.863715,6748.859716,6736.821364692308,2.1082375811538463,142.2815125076923,8.077244364692309,8.07691151553846,8.065441805384616,8.066707105230769,0.275132095,0.02219065569230769,2250.227376076923,2251.114916153846,2241.989000153846,2243.6808190769234,0.4204880312307692,9.426446162538461,3.760317907,3.755858888846154,3.684287824846154,3.6815402550000003,2.426154841846154,0.08936050884615385
