EcoLocationID_short,Latitude,Longitude,mmm_eta,mmm_salt_9m,mmm_salt_2.35m,mmm_temp_9m,mmm_temp_2.35m,mmm_u_9m,mmm_u_2.35m,mmm_v_9m,mmm_v_2.35m,mmm_wspeed_u,mmm_wspeed_v,mean_annual_eta,mean_annual_salt_9m,mean_annual_salt_2.35m,mean_annual_temp_9m,mean_annual_temp_2.35m,mean_annual_u_9m,mean_annual_u_2.35m,mean_annual_v_9m,mean_annual_v_2.35m,mean_annual_wspeed_u,mean_annual_wspeed_v,monthly_variability_eta,monthly_variability_salt_9m,monthly_variability_salt_2.35m,monthly_variability_temp_9m,monthly_variability_temp_2.35m,monthly_variability_u_9m,monthly_variability_u_2.35m,monthly_variability_v_9m,monthly_variability_v_2.35m,monthly_variability_wspeed_u,monthly_variability_wspeed_v
ONLI_LO1S,-14.6835,145.450361,0.21421971094487188,35.33263457438655,35.336052857350026,29.139552929198633,29.439084231821937,0.008736375,0.006421739,0.15434029956963885,0.085475071,-0.636480435,6.987807521678735,0.12423706597568313,34.978943263154505,34.96791580828695,27.152174369971913,27.427728283259377,-0.027559468,-0.035263068,0.043970448,0.030346163601539192,-4.785678871,3.689766861370837,0.3351256120720665,0.010752383119592871,0.011238742180445235,0.067356606,0.070289256,-0.942855793,-0.794452855,0.9135498929852516,0.7651469995016713,-0.441548318,0.5630763797504275
ONLI_NT1D,-14.646028,145.453583,0.20557388271032917,35.31347505996189,35.31230305105924,29.194418934492898,29.47898012,0.031135729207212283,0.034001455,0.033317503,0.040769823,-0.595110825,6.973949530056964,0.12272485640129106,34.97629998630728,34.96281204858227,27.293911161945832,27.478145658475867,-0.004500574,-0.032019099,0.010673817751135798,0.005704721,-4.804723188,3.6790570761792343,0.3270779687920385,0.010404795,0.010903462501818685,0.067523904,0.070237624,-1.812450342,-0.976633495,0.8272248532742628,1.1186916868417622,-0.445912072,0.5655121473848662
ONLI_NT1S,-14.646083,145.45375,0.20560861293100055,35.31341673861243,35.31226634422866,29.194385749677842,29.47897031929521,0.031292492,0.034052243378023976,0.034160199,0.041716399,-0.595013272,6.973879025383282,0.12273739033590307,34.976294186464294,34.962813236378445,27.294256036722874,27.478441677266233,-0.004694005,-0.032274378,0.010872752916311798,0.006016613,-4.804732493,3.6790059492483467,0.3270349366702104,0.010403947312390414,0.010902147811241748,0.067517591,0.07023357,-1.795616357,-0.974854132,0.8292384612196453,1.1060872771263697,-0.445921952,0.5655167328302058
ONLI_PA1S,-14.696806,145.449889,0.21157414599729263,35.33276624258742,35.33260575727219,29.13677268125708,29.464177818795477,0.013830984567762506,0.011787294284032275,0.14320008175561927,0.15252576809224377,-0.647900594,6.990933949698431,0.1231862437460338,34.976919712363284,34.96438943589538,27.19457854588282,27.456006101757115,-0.017627025,-0.04066898,0.042630682,0.053508486,-4.779649731,3.6922503390999277,0.33578302171549995,0.010795665042212422,0.011282764337713299,0.067434257,0.070647513,-1.118883435,-0.813833211,0.8815860724594313,0.765003881,-0.440331709,0.5623789383246952
ONLI_RE1S,-14.679194,145.443583,0.20983229908208895,35.332419658167396,35.33383763331118,29.149530640251996,29.444823868044153,0.00889269,0.007209768,0.17020797899392612,0.1491937727786662,-0.639915939,7.000091111,0.1228086553901511,34.977033607716116,34.96530812689266,27.177347839768885,27.42829620888738,-0.02606265,-0.040832251,0.048800453,0.051117802,-4.791694738,3.6987516662725075,0.3335183477018268,0.010841080703520873,0.011320019345600866,0.067746185,0.070679362,-0.939815394,-0.76535052,0.8969784055702087,0.7705429425651552,-0.441272011,0.5630171820740603
ONLI_TA1S,-14.685111,145.466972,0.21429671794464125,35.323505166058524,35.324762955245916,29.156210258862647,29.441097732650864,0.05279727,0.022217057,0.064494691,0.080780302,-0.629464599,6.973874332259879,0.12433347138475771,34.98064234029596,34.96784974016082,27.256159793895318,27.512804507307816,0.021246630971508508,-0.004513995,0.025808492,0.026995962386760653,-4.776082352,3.6798996079009636,0.3335323384786345,0.010422808,0.010966993,0.066370407,0.069826889,0.5700100530756745,-10.70156319,0.6694638946696259,0.7648205346089367,-0.442183807,0.5630333848372934
ONMO_BA1D,-16.8471725,146.2174315,0.1753906439254812,35.29648612033972,35.303391326436845,29.434376607752256,29.78940580487256,-6.80E-04,0.002216017,0.006240358,0.022517997,-1.803639082,6.649784214307561,0.089337331,34.927031907051884,34.84108400458426,27.322549441024755,27.711713374470158,-0.013072788,-0.022148383,-0.01847198,-0.026415924,-3.575070569,3.116650335565274,0.5362989508685583,0.009106913,0.010339123317609313,0.067465065,0.071091366,-0.774361876,-0.647172289,-0.950047793,-2.029732125,-0.263338911,0.5660349874974666
ONMO_BA1S,-16.8472105,146.217424,0.17538953196066498,35.29649354328847,35.30340281573697,29.434327679882855,29.78938856,-6.80E-04,0.002222428,0.006239738,0.022513443326931434,-1.803632554,6.649788890309033,0.089336264,34.92702771318343,34.84108261912963,27.322466505046744,27.71167706929751,-0.013069944,-0.022137669,-0.018457099,-0.026406544,-3.575031725,3.1166450866709394,0.5363065596181538,0.009107024,0.010339473521501118,0.067465787,0.071092414,-0.774407499,-0.647349337,-0.950129934,-2.030294923,-0.263336981,0.5660366247946836
ONMO_BA2D,-16.881947,146.18377950000001,0.17629703910767186,35.31792509981844,35.328212502036386,29.400107571960532,29.779765417199037,0.007550917,0.008026783,0.03990516,0.05953772,-1.763270418,6.795989230799638,0.088630042,34.93083123981469,34.85364993,27.236109558548534,27.67603037812144,-0.011346475,-0.022003652,-0.024298798,-0.029235213,-3.447288836,3.1833626915076216,0.5446742122713283,0.009675356,0.011227064214377924,0.068716181,0.072730249,-1.093014038,-0.749909595,-3.244317084,-13.74411052,-0.258643517,0.5644413731065195
ONMO_BA2S,-16.8820015,146.183993,0.17629168947747909,35.317885507915086,35.32818333235872,29.399980533895008,29.779728077110075,0.007540433,0.008002476,0.039852511,0.059491059314228184,-1.763342587,6.795648811655291,0.088630082,34.930868959994996,34.85361735805904,27.23602866400009,27.67594481303263,-0.011360852,-0.022015162,-0.024273082,-0.029208532,-3.447453389,3.1831800810037105,0.5446641560122791,0.009673832,0.011225869934195908,0.068714053,0.072728865,-1.092663887,-0.749664378,-3.24071248,-13.74467001,-0.258647619,0.5644511212259171
ONMO_FL1D,-16.8484505,146.2372885,0.1751152490051309,35.288577090476075,35.29820544160263,29.357512866203425,29.772897111842727,0.023854692722829036,0.017655830891229983,0.020911086359535154,0.032311777030279834,-1.820058757,6.567444105702888,0.089533686,34.938286912467895,34.84365281645785,27.292484258962986,27.715149024461553,-0.002557175,-0.009275485,-0.015069187,-0.025257714,-3.60894922,3.0716619060396817,0.532225174,0.008733615,0.010055975,0.066439383,0.070740718,-1.95483303,-1.250283714,-2.467645113,-3.247492768,-0.264165912,0.5687460275118057
ONMO_FL1S,-16.8485425,146.237223,0.1751088111174787,35.28859414,35.29823778880606,29.357103488490026,29.77283962839469,0.023823793501365077,0.017658791311297252,0.020862769731430888,0.032239126,-1.820033736,6.567515822150384,0.089530653,34.938327329724075,34.84364049814692,27.292038720290044,27.715031517602842,-0.002578973,-0.009267247,-0.015028026,-0.025246718,-3.608843023,3.0716838595695877,0.5322354761877915,0.008733311,0.010056968164748879,0.066438762,0.07074312,-1.95312296,-1.251106951,-2.468618632,-3.242216228,-0.264161141,0.5687475781334891
ONMO_FR1D,-16.872083,146.2536695,0.17664079987213402,35.29486324137878,35.30364791645267,29.314575584277645,29.759654204939856,0.014216068432469349,0.014143188390725476,0.018526639615557377,0.028306612113131954,-1.826189598,6.514179515,0.089110527,34.92450874524652,34.84132624314014,27.28746937608517,27.70263215342946,-0.002185887,-0.006538484,-0.0088137,-0.019747639,-3.596051846,3.034312386027348,0.5391409884778536,0.00890875,0.010168742,0.066277591,0.071126204,-1.95459231,-1.308228299,-3.462812941,-4.137756045,-0.262832327,0.5724352210615247
ONMO_FR1S,-16.872041,146.2536145,0.17664115773398886,35.29486283867402,35.303650668474006,29.31450649543204,29.759632029633963,0.014217506186195977,0.014145937,0.018541722061364497,0.028305243223248122,-1.826179251,6.514236241132339,0.089110462,34.92451102,34.841327730313594,27.287443239055342,27.702600234215048,-0.002186464,-0.006534039,-0.008802662,-0.01974094,-3.596038857,3.0343462505533974,0.5391415672356374,0.008908628,0.010168826,0.066277324,0.071126992,-1.954862768,-1.308855534,-3.472050287,-4.140533979,-0.26283234,0.5724326296039486
ONMO_FR2D,-16.8830355,146.244797,0.17622736838129432,35.301854308981916,35.30997873482338,29.313856937630153,29.773314189632156,0.001580433,0.00554281,0.005022053,0.026131989983571104,-1.817848142,6.543184779306748,0.088441671,34.92544527,34.83817551934665,27.242363378179242,27.697856981711897,-0.010560084,-0.017098604,-0.001394348,-0.012587374,-3.566446565,3.046288513045379,0.5446013834341167,0.009067863,0.010411230534275747,0.066643239,0.071454954,-0.946434564,-0.851772013,-2.00896645,-12.21621405,-0.26160086,0.5723470809020069
ONMO_FR2S,-16.882674,146.244602,0.17622472441016707,35.30180766249459,35.30994939168331,29.312228361938683,29.77316341978934,0.001662728,0.005565452,0.004831298,0.026357922795251815,-1.81780614,6.543556562921874,0.088434561,34.92561777456922,34.83821925349124,27.241643318809906,27.69765271796848,-0.010471612,-0.017031981,-0.001424652,-0.012515524,-3.566558573,3.0465567348466926,0.5446592124547804,0.009062841,0.010410436357687403,0.066628865,0.071459312,-0.949618009,-0.854871561,-1.925457435,-12.98659095,-0.261611746,0.572319519
ONMO_LA1D,-16.8599245,146.2257455,0.17389830420305247,35.29694159523826,35.30762843390743,29.357752088889956,29.77111311100344,1.6814265822605678e-4,0.006414927,0.006415985,0.024330776123648694,-1.806432602,6.621440028417262,0.0885766,34.93169244401288,34.84093303139232,27.249201932476666,27.688589285913924,-0.013397478,-0.016153153,-0.00970304,-0.02007634,-3.567315606,3.0969647241334743,0.5401377760103503,0.008958397,0.010410172,0.067148501,0.071618601,-0.828391349,-0.857139422,-1.137466684,-3.285984544,-0.262614919,0.5679228664950638
ONMO_LA1S,-16.859841,146.2256785,0.17390790216668436,35.29694833178436,35.30762318085872,29.35807368899048,29.77121905871428,1.766515467976202e-4,0.006402294,0.006483222,0.024275286031354048,-1.806402913,6.621625325807676,0.088580655,34.93165799232024,34.84092996401022,27.24941980415638,27.688695390333336,-0.013394563,-0.016161545,-0.00971488,-0.0201171,-3.567292842,3.0970782227489293,0.5401213042223093,0.008959122,0.010410377542305664,0.067152797,0.071617468,-0.828858873,-0.856085298,-1.142653789,-3.265900664,-0.262615925,0.5679139830755267
PAOR_FL1D,-18.5715,146.4954,0.16571932794321612,35.50365094324684,35.50872340995483,29.373436621225434,29.928300672052213,-0.005989336,-0.013665086,0.010544390824738108,0.015689098,-2.561932544,4.2335831154807515,0.060092004,35.08276058652667,35.019769316099804,26.87796377818834,27.298089395830875,-0.008545406,-0.01643684,0.001303459,-0.002116187,-3.292200271,1.0009123231643948,0.8999870646433851,0.013733551461691314,0.015853418123649606,0.083530052,0.086175245,-0.188483031,-0.15424794,0.964665434,2.735830901585257,-0.125135638,1.1937440213125048
PAOR_FL1S,-18.5720395,146.495178,0.16558219538465682,35.50385304563151,35.50896793334136,29.374465733863456,29.930455406704272,-0.006528283,-0.014167619,0.011674899388909988,0.017353921446741576,-2.561376985,4.232875345419867,0.059998747,35.08278153162647,35.019215270813696,26.879096187839334,27.300459245948417,-0.008941691,-0.01685784,0.002113169,-0.001058526,-3.291188374,1.0005044806001118,0.9013456168336957,0.013735556429559953,0.015874330148816927,0.083568761,0.086226307,-0.180443105,-0.15282794,0.8105949869173991,2.002541174160261,-0.125124424,1.1939327811486433
PAPE_BA1D,-18.5505,146.4882,0.16018482163965342,35.50454129416704,35.51397320831812,29.445893851814603,29.976676929382382,-0.006448055,-0.011402489,0.040207921,0.051919259,-2.510476045,4.261718968912048,0.056791158,35.07110535987295,34.992211757409514,26.98045023099524,27.349063278584214,-0.009451475,-0.016836286,0.007685673,0.001214079,-3.23112718,1.0170652808939102,0.9495999093763725,0.013778053687773146,0.016676184276877563,0.085182802,0.087751932,-0.226924375,-0.199537494,0.6811507340146172,1.3719053979952396,-0.126463775,1.1839410170073963
PAPE_BA1S,-18.5508,146.4884,0.16020978164062552,35.50456770652239,35.514005456779195,29.446003354155476,29.976726935031994,-0.006388354,-0.011419866,0.040213785,0.051920426,-2.510658547,4.2615971253471265,0.056799338,35.07109120178575,34.99227694552178,26.98029121986793,27.348861227996466,-0.009396555,-0.016706511,0.007771045,0.001368726,-3.231339404,1.016995198990493,0.9494722042179684,0.013780385482604983,0.016676263937784354,0.085184887,0.087754785,-0.231109269,-0.200497386,0.6778158861777517,1.357120344379254,-0.126458722,1.1839814582235928
PAPE_BA2D,-18.5408,146.4885,0.1604456270537794,35.496740574750994,35.506768473750654,29.434091709190096,29.968214253841317,-0.013975665,-0.026037088,0.051221669907467814,0.06583597,-2.512775005,4.285311192521229,0.057737452,35.07120526477409,34.99132339537678,26.989913149318152,27.363453324775932,-0.021337718,-0.030344702,0.00993223,-0.001105797,-3.242322325,1.0311615091590656,0.9336329022601974,0.013510028647026226,0.016322900987562037,0.084642295,0.087254802,-0.315756753,-0.246260767,0.6908001041083421,1.6267879247486954,-0.127013057,1.1768839921597898
PAPE_BA2S,-18.541,146.4886,0.16045079598576145,35.49672288171097,35.50676782,29.433950098285106,29.968189780446156,-0.013935747,-0.025942028,0.051183548,0.065788207,-2.512896303,4.285243950135174,0.057741170622104626,35.0712057,34.991364093138394,26.989893551732468,27.363555423951862,-0.021274503,-0.030240317,0.009941056,-0.001068409,-3.242468385,1.0311231034818955,0.9335828768220011,0.013509714147934568,0.016321172281738773,0.084639242,0.087253218,-0.315961589,-0.246783343,0.69041374,1.6229738047567837,-0.127009938,1.1769064221491337
PAPE_FR1D,-18.5394,146.4995,0.1626216005575425,35.48802503086535,35.49875759276951,29.41188473820585,29.94940200503009,-0.009578158,-0.009881903,0.068477712,0.085074464,-2.559436253,4.297523165832279,0.059556472,35.07215000625785,35.00074040366649,26.99591421992221,27.37707693012674,-0.020906686,-0.023872639,0.016320278,0.004812631,-3.311909118,1.0392319463240918,0.9054971493138132,0.013214307650926762,0.015566646673933194,0.083818529,0.086627594,-0.518360612,-0.517775735,0.683235555,1.2310851371973393,-0.126960583,1.174046074442472
PAPE_FR1S,-18.6026485,146.500263,0.16643128177332597,35.513875034464476,35.52041644647934,29.470739413221718,29.97394871,2.3789241994569312e-4,-0.002907985,0.016250299,0.02604232,-2.598788649,4.198709216389969,0.0612331,35.08487792315798,35.03153950856014,26.97087889858462,27.360636766921555,-0.001158949,-0.005817714,0.003954792,0.002014882,-3.333906565,0.9857979764119642,0.8841889931456092,0.014072322061539742,0.015670053362383696,0.08364691,0.086016709,-0.797441654,-0.557632092,0.7509914804336859,1.2084736113341135,-0.123703704,1.2001986749415587
TSAU_BA1S,-9.867615,143.389355,0.27059555901491744,35.27735762318522,35.27761728482382,29.356207217305847,29.465110739353168,0.013888986302602654,0.026898083868495955,0.065641523,0.086132193,3.514981555148536,6.507118892918328,0.17075423111099391,34.94870985004688,34.94386949,27.81820920256864,27.882456965138037,0.007768934,0.002115728,0.036887731,0.049426093,-3.407936444,3.3120115558470618,0.29691977369529693,0.009550669,0.009707518,0.052256787,0.053316218,0.6765548238625638,6.035879240061518,0.6553149838731778,0.5988064903730237,-1.063979546,0.7837444265651831
TSAU_BA2S,-9.8757,143.388545,0.27099523584256885,35.27741060714839,35.27766820122666,29.36246160376649,29.468482272534384,0.015248868637289437,0.027995670730592885,0.067987023,0.089033259,3.5187316090199885,6.5093455552856225,0.17103644780932392,34.94930737110142,34.94485089769304,27.81606871884769,27.88021054121001,0.009314188,0.004030595,0.038219315225942324,0.051483916,-3.413648425,3.3120183192367856,0.2970826693009998,0.009548696,0.009704756,0.052356126,0.053371404,0.5528930879065029,2.873418628215896,0.644458447,0.5890477725298067,-1.063331229,0.7842511360179439
TSAU_FL1S,-9.882025,143.39442,0.2713559372683347,35.27723676442286,35.27750440108745,29.362230846098978,29.47503027526428,0.018544566877119556,0.030639709852415133,0.06782154,0.088718891,3.5199419678089723,6.511526822936914,0.17134348338182728,34.94967285910473,34.94539039,27.81273146496087,27.883533119974746,0.012590408019734373,0.005524938,0.038417873,0.051621201012730975,-3.415681545,3.3130211067122186,0.2967292904656771,0.009535051,0.009694725,0.052358833,0.053403943,0.40877317525180945,1.940455001992749,0.6293691185195639,0.5802666270370348,-1.062959335,0.7843950059774634
TSAU_FR1S,-9.87996,143.41004,0.2708998972883005,35.27634323574095,35.276558217833454,29.369519499051414,29.44771731367409,0.020615536906418333,0.024150294555698452,0.070451091,0.083589395,3.5131852353628084,6.515497142746081,0.17133412440913814,34.94975801796572,34.94653348033416,27.821193812436583,27.874688414801994,0.014042221,0.006992518,0.040680058910611744,0.048889107,-3.406557605,3.3183928657462256,0.2943103875576393,0.009482634,0.009602369,0.052260388,0.053015097,0.3524425450484351,1.0749367937194856,0.6079196069423735,0.572033697,-1.063242204,0.7834051830005861
TSAU_FR2D,-9.88359,143.40722,0.27117961735556934,35.27636051,35.27661731,29.366032336291116,29.461791854244634,0.023170104093604624,0.027651415,0.069728748,0.084492536,3.5145330007797955,6.515896942849208,0.17153370140148952,34.949922332710784,34.94636505538142,27.816861360518853,27.883076785089422,0.016271021981163977,0.007905289,0.040252475,0.049490374,-3.408561359,3.3181382278817084,0.29434764113510964,0.009481821,0.009618862,0.052259118,0.05312786,0.34601513044610577,1.0548501199307947,0.6054067168600497,0.5685622614582135,-1.063045528,0.7835920799363738
TSAU_FR2S,-9.88359,143.407125,0.27117844795868906,35.27636275725363,35.27661936878044,29.36600965186626,29.46179219,0.023166469299494615,0.027657743852578964,0.069713691,0.084492428,3.5145456544292646,6.515887726314472,0.1715314569920075,34.94992270231513,34.94636461691642,27.816842280472397,27.883058391817308,0.016269912467519524,0.007910544,0.04024353,0.049489314,-3.408577847,3.3181270585159277,0.29435776603552627,0.009481914,0.00961899,0.052259243,0.053128150729028864,0.34604631537324315,1.0543334692877877,0.6054429228530451,0.5686200618633038,-1.063045222,0.78359388
TSDU_BA1S,-9.88136,142.92542,0.28162338514164614,35.33798001003753,35.33856238029419,29.87479763314169,29.895471568074758,-0.016256831,2.6874131811235587e-4,6.375971798344611e-4,0.010567340797563976,3.6261792322564226,6.3526909888094565,0.1787842975318732,34.87380159670563,34.87206309285672,28.085499008749924,28.103435130637624,-0.036445871,-0.037999355,-8.54E-04,0.001125777,-3.59211516,3.123399833564438,0.31171806385140516,0.014252906483907007,0.014346974202613431,0.058190086909237944,0.058246731,-0.392544277,-0.61030861,-1.250516351,3.346381032323252,-1.061014146,0.8175056649607331
TSDU_BA2S,-9.878565,142.932925,0.280779164,35.33651729046449,35.33670492401445,29.868528766815118,29.88930367254294,-0.013545046,-0.002438872,-0.006989593,-3.11E-04,3.624351782926953,6.353256607660419,0.17745203988240377,34.877695014306255,34.8755761,28.082091614837147,28.100483752003893,-0.033227112,-0.039157892,-0.008730461,-0.008363622,-3.587758873,3.1262838638027155,0.3156233402719303,0.014129347485787865,0.014214385074370806,0.058181229269689085,0.058254987663496495,-0.408227436,-0.56570732,-0.145619995,-0.644681941,-1.061357459,0.8166927457595075
TSDU_BA3S,-9.985315,142.90854,0.27775240748902746,35.35029139322841,35.35045510594554,29.92425901685611,29.93719348625384,0.001599928,0.005529347,0.044501879024695344,0.04964667,3.635551816,6.410349395829466,0.17402856396464972,34.86993885816557,34.869041994666034,28.090097642444398,28.103292353939548,-0.026789859,-0.034859406,-0.003124628,-0.00622219,-3.64760283,3.1381628149735876,0.323858143,0.014687914,0.014725602805303436,0.059234476,0.05927906,-0.70946227,-0.724932336,-353.0123016,-11.7396366,-1.051337222,0.8193837861884763
TSDU_FR1S,-9.9312,143.00543,0.2896884064936162,35.33172612462314,35.334097412943756,29.773665847395815,29.828657853132203,-0.014412236,-0.014538465,0.081821376,0.084945982,3.628284364923978,6.411571057320296,0.18114918001592215,34.90807741979858,34.90046026105702,28.016685568141153,28.055797454978414,-0.01786666,-0.037279163,0.056207719082633244,0.055875893,-3.591182863,3.1704173667997506,0.3237770001666884,0.013212925653206257,0.013528241175720893,0.057669647566958304,0.058084313049968174,-0.132093465,-0.378939219,0.3451292339215443,0.3947647538822613,-1.058260035,0.8112172956716135
TSDU_FR2S,-10.03707,142.926535,0.2906044362241173,35.34778737303246,35.347968254619204,29.867032641513664,29.896874382027953,0.008310298,0.015951002,0.025823291,0.038754678,3.631177871355796,6.445282121835474,0.1844928832806518,34.88376019351246,34.88192663,28.03455566066832,28.06016336478087,-0.021445646,-0.032846792,-0.005669769,-0.001282129,-3.669034405,3.1574743748857492,0.31016354841803356,0.014217017,0.014292597575922833,0.059214821699802286,0.059378532,-0.894731237,-0.844586073,-5.169128262,34.15020732261637,-1.045709246,0.817377569
TSDU_LA1S,-9.934095,142.922705,0.2838798138607052,35.35722061615087,35.35628556622812,29.874841194675383,29.909068022236713,0.00728517,0.021319148724052946,0.009498456,0.019925047333485983,3.633753049929027,6.385021725395066,0.1829271327439128,34.87091952360894,34.87016573514648,28.072794569035356,28.107165570482394,-1.24E-04,-0.002354239,-0.007554675,-0.013935449,-3.618005225,3.134388665468395,0.2960456535993104,0.014922604721604895,0.014965986236020884,0.058384948,0.058319991,-5.489051873,-3.542908471,-1.699230901,-1.854004398,-1.056610143,0.8179826936865823
TSMA_BA1D,-9.748695,143.399805,0.2722538595583784,35.27893931504548,35.279169065595696,29.26682573276217,29.38143924452345,0.025546232,0.030369905,0.06970548,0.08321533,3.4539859600464613,6.475797882885088,0.17075057034243787,34.937268982234194,34.93247108780898,27.842568694785296,27.896896864157068,0.015676722,0.013969025490794772,0.035341612,0.044778419,-3.333758774,3.312332820787974,0.3034322963790221,0.009712705,0.009849903,0.051032346,0.052165851,0.46182685388212613,0.489005946,0.8035754842050604,0.6855753015767663,-1.071873127,0.7761636035405044
TSMA_BA1S,-9.748895,143.399825,0.27225390231443286,35.278942069763225,35.27917245,29.266876882985766,29.38153285061455,0.025493032557368525,0.030390983,0.069640003,0.083146755,3.4540348602537927,6.475829459094164,0.17075004909263525,34.937272416479544,34.93247417452187,27.842551911710046,27.89697191973918,0.015648720221879242,0.013910224,0.035287154,0.044731867387225295,-3.333790463,3.312340103374487,0.3034384940043371,0.009712702,0.009850041,0.051033064384802526,0.052166137,0.461436758,0.4925868609372505,0.8044000373259582,0.6860556571058367,-1.07187045,0.7761683286516688
TSMA_BA2D,-9.74409,143.41574,0.27029905288929773,35.27828151,35.27851658408506,29.260450430904672,29.343362906277893,0.013996335826498384,0.019603335,0.07156953,0.080854102,3.444309129377868,6.479535793506642,0.16917699219099372,34.93702822300675,34.93331440929708,27.848359284580056,27.89141730642162,0.008213811,0.005531417,0.037428948,0.044262173,-3.32324841,3.3178348041803436,0.304605831,0.009673602,0.00978368,0.050702493,0.051481541087021174,0.5574608034661493,1.0937868926564376,0.7478797341716074,0.6705137186373881,-1.072400946,0.7748263521934243
TSMA_BA2S,-9.7442395,143.415763,0.2702158926856062,35.27838473998851,35.27862155026547,29.263152008406145,29.345012949226348,0.013173565,0.019974745274812782,0.070959399,0.08043642,3.445494361102858,6.480340454,0.16911300810361812,34.9370723,34.93345729,27.848857956979145,27.89285676692774,0.007974823,0.004850192,0.036800972,0.044058947,-3.323996835,3.3180403255299957,0.30469937000749997,0.009676115,0.009787536,0.050732243,0.051491268,0.5268904928312197,1.3057802256466788,0.7573454566410676,0.6732968128496265,-1.072334455,0.7749399639397954
TSMA_FL1S,-9.759895,143.39796,0.27328510339104006,35.279287072834784,35.27960395042151,29.27279421436687,29.410081095584864,0.022592443,0.03690312,0.061968163321279954,0.079474497,3.4625588688867954,6.477833909552088,0.1715659112051251,34.93776976365547,34.932414313206095,27.83770671035553,27.908729724764616,0.014313334,0.009865502,0.0295964,0.042234001,-3.340842645,3.3111633389944326,0.30311454674381133,0.009721135,0.0098861,0.051207528,0.052489709,0.41816871611938916,1.0356786747605153,0.8881468161436069,0.7107939033822797,-1.071405988,0.777138307
TSMA_FR1D,-9.763955,143.417,0.27159991894929364,35.27890411370768,35.279145811365055,29.274013483965046,29.389487788721436,0.017715777,0.032560749182002274,0.059261043,0.074513825,3.459227671958267,6.485635350813375,0.17024551704740037,34.93770312,34.934210393748465,27.84333667260777,27.912193124537385,0.012672349791214977,0.005005532,0.028792873,0.041120155,-3.3342906,3.3176441812147686,0.30404369838721645,0.009689228,0.009826759,0.05099156,0.051958838,0.3106433862709466,1.6805943459432005,0.8274885520983882,0.6772991154278123,-1.07157941,0.7764058818691927
TSMA_FR1S,-9.76224,143.421395,0.271542634,35.278665300785185,35.27887570427119,29.27652768796174,29.383416334389672,0.017525478274449193,0.030255912,0.062766878,0.078543744,3.4558588110037127,6.4880652031204775,0.17030801675222595,34.937535732650886,34.934597630242955,27.84797148995854,27.91358322692084,0.012823201803788037,0.004571933,0.032110286,0.044790807,-3.330173232,3.3203542770048924,0.3033285241043725,0.009680975,0.009806174,0.050915024,0.051790088,0.2897406023741522,1.645739264,0.7428548014888944,0.6319472824927652,-1.071748524,0.7759062544175325
TSMA_FR2D,-9.74637,143.46012,0.26948926817747065,35.275966479548494,35.27600169636229,29.27209102583316,29.34604975328171,0.013388289065684839,0.012442881262643963,0.082620782,0.093679794,3.4291253090839664,6.496184749160415,0.16934098935505285,34.93836268972306,34.93587862159947,27.85981565821633,27.903322512157906,0.006610067,1.5627803832251837e-4,0.049291017,0.056756995,-3.303652177,3.334018535059404,0.2997388227088267,0.009571903,0.009668165,0.050468135,0.051188062,0.5946822648020801,8.661630723,0.555995858,0.5165736846984081,-1.072982096,0.7725177231535428
TSMA_FR2S,-9.74838,143.458505,0.2696873982067266,35.27614955203514,35.27618267231312,29.274005567991765,29.35099504551145,0.018522564638979392,0.015264539678268742,0.081609013,0.093602334,3.4314550375017956,6.496601986923304,0.16947740452579904,34.938271604079894,34.935859018368106,27.859478052542887,27.904909159840603,0.011014672026775939,0.003834596,0.048500281,0.056511015,-3.305513788,3.333636720308994,0.29981499860561955,0.009580291,0.009677044,0.050510294,0.051247599,0.4509282277060747,1.3066576447415137,0.561591824,0.5215363661654852,-1.072857323,0.7727768949060466
TSMA_LA1S,-9.73404,143.43519,0.26682665213703477,35.277101170972664,35.27740472794207,29.258157902947406,29.319377700936297,0.00199955,0.009152143,0.069895262,0.08436404,3.431284618512802,6.484347897558615,0.16644485958004238,34.93736928222467,34.93408434979931,27.855718747361323,27.893811202519025,-0.002898029,-0.005798235,0.039364206,0.048983506958092934,-3.309686227,3.325018072500007,0.3062842679954956,0.009622903,0.009721653,0.05039175,0.050947139885815604,-0.994509172,-1.161538699,0.6409936369566444,0.5832132552332899,-1.073067062,0.7731004204332711
