Site,Variable,Latitude,Longitude,overall_mean,overall_median,overall_sd,overall_cv,overall_min,overall_max,overall_range,overall_p25,overall_p75,overall_p95,n_months,n_years,date_start,date_end,variable_type
Ahya_100a,u,-23.90718265,152.3868982,0.002224755,0.003547485,0.012569721531417166,5.649935136747466,-0.030827401,0.02678031,0.057607710926904296,-0.003793652,0.011889888835599598,0.018488695662465512,110,11,1/12/2014,1/1/2024,current
Ahya_100a,v,-23.90718265,152.3868982,0.00138922,-3.79E-04,0.014921643693718642,10.741023944648838,-0.03611384,0.037230743,0.073344583,-0.010138681,0.012654963606294898,0.025795283827635067,110,11,1/12/2014,1/1/2024,current
Ahya_100a,wspeed_u,-23.90718265,152.3868982,-3.494511839,-3.515153511,1.6298863193018303,0.46641316282802187,-7.048236275,-0.116780727,6.931455548666003,-4.591969031,-2.385752881,-0.798953926,110,11,1/12/2014,1/1/2024,wind
Ahya_100a,wspeed_v,-23.90718265,152.3868982,2.0559679422280546,2.0550584470874513,2.2527026854914123,1.095689596721122,-3.374401144,6.398090809242735,9.772491953177209,0.29890612807855216,4.056587733995646,5.269686543547475,110,11,1/12/2014,1/1/2024,wind
Ahya_100b,u,-14.65088219,145.6385087,-0.128632707,-0.132217021,0.042392685,0.3295638121266156,-0.21753396,0.019208609,0.2367425686791574,-0.155771939,-0.107209788,-0.058915908,110,11,1/12/2014,1/1/2024,current
Ahya_100b,v,-14.65088219,145.6385087,0.15930586246897774,0.1572349247180289,0.054974814089319785,0.3450897113094331,0.027146744,0.287594554,0.26044780988635413,0.11877344358533284,0.19523451584710955,0.2557886278228265,110,11,1/12/2014,1/1/2024,current
Ahya_100b,wspeed_u,-14.65088219,145.6385087,-4.810532304,-5.705059951,2.4125106542996977,0.5015059669178813,-7.953462777,2.6210268658562588,10.574489642488341,-6.732134819,-3.349848992,-0.120573608,110,11,1/12/2014,1/1/2024,wind
Ahya_100b,wspeed_v,-14.65088219,145.6385087,4.096847608946902,4.5389479172667775,2.528897378,0.6172788492395852,-1.726097634,8.333367815,10.059465449255503,2.003785278219999,6.257153629456724,7.879072838256504,110,11,1/12/2014,1/1/2024,wind
Ahya_101a,u,-23.90718332,152.3868906,0.010632957,0.011982887221806144,0.00892654,0.8395162453492455,-0.014065414,0.031680241,0.045745654999999996,0.005795069,0.016946664,0.022446767649999998,110,11,1/12/2014,1/1/2024,current
Ahya_101a,v,-23.90718332,152.3868906,-0.005427587,-0.005795223,0.010160677,1.8720431447802937,-0.034301031,0.021370596,0.055671627,-0.013134222,0.001622287,0.009292388,110,11,1/12/2014,1/1/2024,current
Ahya_101a,wspeed_u,-23.90718332,152.3868906,-3.494513535,-3.515155889,1.629885721760012,0.46641276551622185,-7.04823778,-0.116783939,6.931453841,-4.591970356,-2.385754494,-0.798957125,110,11,1/12/2014,1/1/2024,wind
Ahya_101a,wspeed_v,-23.90718332,152.3868906,2.0559681855787724,2.0550577823568705,2.2527025584354634,1.0956894052333348,-3.374402134,6.398090110742212,9.772492244742212,0.2989074027197913,4.056585459894808,5.269686954577886,110,11,1/12/2014,1/1/2024,wind
Ahya_101b,u,-14.65092226,145.6384919,-0.128643646,-0.132232175,0.042399095,0.3295856112390501,-0.217553316,0.01921891,0.236772226,-0.155798945,-0.107225654,-0.058903737,110,11,1/12/2014,1/1/2024,current
Ahya_101b,v,-14.65092226,145.6384919,0.1593049176585426,0.15722569968334416,0.054971335,0.34506991775486773,0.027143046,0.2875488690285283,0.2604058227243535,0.11877256928233217,0.19523767120621371,0.2557834548816046,110,11,1/12/2014,1/1/2024,current
Ahya_101b,wspeed_u,-14.65092226,145.6384919,-4.810532817,-5.705058976,2.4125061558941403,0.5015049783087587,-7.953459543,2.6210167310556125,10.574476274306424,-6.732133448,-3.34985328,-0.120585612,110,11,1/12/2014,1/1/2024,wind
Ahya_101b,wspeed_v,-14.65092226,145.6384919,4.0968509282384185,4.538946825562672,2.5288979940746916,0.6172785,-1.726095169,8.333371286153525,10.059466454827101,2.0037860001659773,6.257156796274476,7.879076265317153,110,11,1/12/2014,1/1/2024,wind
Ahya_102a,u,-23.90717134,152.3868998,0.010639601291325749,0.011990417454087465,0.008931647,0.8394719979021866,-0.014082405,0.031693882,0.045776287,0.005798035,0.016958256804093356,0.022458734305258726,110,11,1/12/2014,1/1/2024,current
Ahya_102a,v,-23.90717134,152.3868998,-0.005430089,-0.005796634,0.010157277866589508,1.8705545696480286,-0.03429507,0.021356957,0.055652027,-0.013133257,0.001619339,0.009287217,110,11,1/12/2014,1/1/2024,current
Ahya_102a,wspeed_u,-23.90717134,152.3868998,-3.494513143,-3.515155219,1.6298860028599396,0.46641289819069304,-7.048237475,-0.116782825,6.93145465,-4.5919703,-2.385754286,-0.798956092,110,11,1/12/2014,1/1/2024,wind
Ahya_102a,wspeed_v,-23.90717134,152.3868998,2.0559678414018383,2.0550583551444714,2.252702280887473,1.0956894536596904,-3.3744014,6.398090248157012,9.772491648157011,0.29890712835351224,4.056587409998392,5.269686238,110,11,1/12/2014,1/1/2024,wind
Ahya_102b,u,-14.65098512,145.6384826,-0.12865967,-0.132245294,0.042409878,0.3296283710659009,-0.217593178,0.019246664,0.23683984141430228,-0.155826219,-0.107238979,-0.058900565,110,11,1/12/2014,1/1/2024,current
Ahya_102b,v,-14.65098512,145.6384826,0.15928619964855267,0.1571940968462806,0.054969274797477895,0.3450975346185765,0.027123958,0.28751884374372283,0.26039488578486863,0.1187505180723194,0.19521736605876974,0.2557618707378606,110,11,1/12/2014,1/1/2024,current
Ahya_102b,wspeed_u,-14.65098512,145.6384826,-4.810528319,-5.705050371,2.412498430170095,0.501503841,-7.953446112,2.6210077985129456,10.574453910257485,-6.732123616,-3.349856956,-0.120601916,110,11,1/12/2014,1/1/2024,wind
Ahya_102b,wspeed_v,-14.65098512,145.6384826,4.096851831374161,4.538943315063654,2.528896224,0.617277932,-1.726091248,8.333369230160866,10.05946047789213,2.0037842134274166,6.2571563924875635,7.879073695415105,110,11,1/12/2014,1/1/2024,wind
Ahya_102b_R2023,u,-14.65102,145.6384435,-0.128669324,-0.132269446,0.042414640778314645,0.32964066,-0.217598656,0.019244873,0.23684352912981743,-0.155866956,-0.107247231,-0.058869345,110,11,1/12/2014,1/1/2024,current
Ahya_102b_R2023,v,-14.65102,145.6384435,0.1593043845995541,0.15720444434965217,0.054962321,0.3450144896384216,0.027134603,0.28742828041524376,0.26029367724886676,0.11877263074235571,0.19524863445188212,0.2557721063642648,110,11,1/12/2014,1/1/2024,current
Ahya_102b_R2023,wspeed_u,-14.65102,145.6384435,-4.810535163,-5.705058006,2.4124952712487056,0.5015024710424307,-7.953453333,2.6209905528622435,10.57444388544722,-6.73213164,-3.349864403,-0.120615542,110,11,1/12/2014,1/1/2024,wind
Ahya_102b_R2023,wspeed_v,-14.65102,145.6384435,4.096859838994973,4.538944420746239,2.528900022416093,0.6172776521045137,-1.726089149,8.333381269015014,10.059470417894154,2.003788348576437,6.257165611781233,7.879086178678961,110,11,1/12/2014,1/1/2024,wind
Ahya_103a,u,-23.90710185,152.3869429,1.173920624066871e-4,0.00137617,0.011969168,101.95892053121814,-0.032978071,0.024164704,0.057142774391025344,-0.006038345,0.008813239,0.016047457351231514,110,11,1/12/2014,1/1/2024,current
Ahya_103a,v,-23.90710185,152.3869429,0.002238259,8.492763320902947e-4,0.012911322044671934,5.768467247502802,-0.03045701,0.032806323,0.063263333,-0.007589239,0.012255010851789557,0.024242956059417342,110,11,1/12/2014,1/1/2024,current
Ahya_103a,wspeed_u,-23.90710185,152.3869429,-3.49599248,-3.516908307,1.6297460880659551,0.4661755131036507,-7.049662191,-0.118589986,6.931072205838045,-4.593795807,-2.387667503,-0.800955397,110,11,1/12/2014,1/1/2024,wind
Ahya_103a,wspeed_v,-23.90710185,152.3869429,2.055393751991855,2.0556637214641595,2.2517102006959755,1.0955128176846274,-3.373783006,6.397569425321949,9.771352431576036,0.30008796977481045,4.058969972558932,5.268331172732932,110,11,1/12/2014,1/1/2024,wind
Ahya_103b,u,-14.65098856,145.6384714,-0.128660867,-0.132251558,0.042410075,0.32962683817148186,-0.217590012,0.019242485,0.23683249768820486,-0.155836034,-0.107240014,-0.058890966,110,11,1/12/2014,1/1/2024,current
Ahya_103b,v,-14.65098856,145.6384714,0.15929447248483292,0.15720146299633975,0.054967276,0.34506706467915754,0.027129865,0.2874933837546937,0.26036351875058367,0.11876048466719198,0.19523006190030723,0.2557679197236869,110,11,1/12/2014,1/1/2024,current
Ahya_103b,wspeed_u,-14.65098856,145.6384714,-4.810531082,-5.7050539,2.412498369997442,0.5015035406214712,-7.953450104,2.6210033441565823,10.574453448084565,-6.732127422,-3.3498589,-0.120604286,110,11,1/12/2014,1/1/2024,wind
Ahya_103b,wspeed_v,-14.65098856,145.6384714,4.096854305429022,4.538944111814876,2.5288976700335843,0.6172779116607513,-1.726091057,8.333373367798771,10.059464424671514,2.0037857684767597,6.257159415825158,7.8790780427290095,110,11,1/12/2014,1/1/2024,wind
Ahya_103b_R2023,u,-14.650971,145.6384252,-0.128658408,-0.132274402,0.042405231613486964,0.3295954954939447,-0.217554008,0.019206805,0.23676081352874773,-0.155867277,-0.10723782,-0.058848945,110,11,1/12/2014,1/1/2024,current
Ahya_103b_R2023,v,-14.650971,145.6384252,0.15934353068586551,0.15725344456483964,0.054959091,0.34490945675763285,0.027168389,0.28739195376157617,0.26022356512604444,0.11881929692043637,0.19530048945885975,0.2558080939026643,110,11,1/12/2014,1/1/2024,current
Ahya_103b_R2023,wspeed_u,-14.650971,145.6384252,-4.810546258,-5.705074837,2.412502241,0.5015027632643021,-7.953475759,2.620987528,10.57446328721636,-6.732150296,-3.349865912,-0.120606476,110,11,1/12/2014,1/1/2024,wind
Ahya_103b_R2023,wspeed_v,-14.650971,145.6384252,4.096865296358574,4.538949722974865,2.5289053177246896,0.6172781223664986,-1.726092276,8.333393611901927,10.059485888126455,2.003793919972974,6.257173618895413,7.879099555576039,110,11,1/12/2014,1/1/2024,wind
Ahya_104a,u,-23.90709305,152.3869322,0.007977289,0.009587305,0.008429982,1.0567476703413792,-0.017289166,0.02715057,0.044439736,0.00392806,0.01342379,0.018851112625498337,110,11,1/12/2014,1/1/2024,current
Ahya_104a,v,-23.90709305,152.3869322,-0.003960948,-0.00423615,0.008599455,2.1710596258396406,-0.028317191,0.018281673,0.046598864072479956,-0.01012065,0.002242024,0.008844025,110,11,1/12/2014,1/1/2024,current
Ahya_104a,wspeed_u,-23.90709305,152.3869322,-3.495994751,-3.516911717,1.629745020605477,0.4661749048459431,-7.049664129,-0.118594988,6.931069141,-4.593797112,-2.387669285,-0.800960238,110,11,1/12/2014,1/1/2024,wind
Ahya_104a,wspeed_v,-23.90709305,152.3869322,2.055394635596976,2.0556619771064417,2.251710669083766,1.0955125746106518,-3.373785418,6.397568375651698,9.771353793651699,0.30008962376017123,4.058963671634361,5.268332943443443,110,11,1/12/2014,1/1/2024,wind
Ahya_104b,u,-14.65095445,145.6384332,-0.128654148,-0.132268308,0.042402633510673665,0.3295862148156139,-0.217546381,0.019202384,0.23674876491728583,-0.155856129,-0.107234249,-0.058854494,110,11,1/12/2014,1/1/2024,current
Ahya_104b,v,-14.65095445,145.6384332,0.15934379414955885,0.1572571523762068,0.054960546,0.34491801905893216,0.027169924,0.2874115486610046,0.26024162443362253,0.11881949724114527,0.1952989236891254,0.25581011248248436,110,11,1/12/2014,1/1/2024,current
Ahya_104b,wspeed_u,-14.65095445,145.6384332,-4.810545924,-5.705075074,2.412504059431496,0.5015031760538586,-7.953476881,2.6209918102784333,10.574468691343709,-6.732150678,-3.349864094,-0.120601522,110,11,1/12/2014,1/1/2024,wind
Ahya_104b,wspeed_v,-14.65095445,145.6384332,4.0968638594562625,4.538950142148533,2.5289050093456455,0.6172782635938707,-1.726093278,8.333392030669568,10.059485309022842,2.003793560166971,6.257172209041426,7.8790979905146115,110,11,1/12/2014,1/1/2024,wind
Ahya_105a,u,-23.90711107,152.3869396,0.008341879,0.009495105,0.007890181,0.945851783,-0.015398947,0.02605362,0.041452567,0.004052314,0.013753653132323377,0.019350528443361464,110,11,1/12/2014,1/1/2024,current
Ahya_105a,v,-23.90711107,152.3869396,-0.004821454,-0.004917982,0.008195125,1.6997205097273758,-0.029220748,0.015944212,0.04516496,-0.010776399,0.001223849,0.007409213,110,11,1/12/2014,1/1/2024,current
Ahya_105a,wspeed_u,-23.90711107,152.3869396,-3.495989535,-3.516904694,1.6297465131863913,0.46617602733358293,-7.049659399,-0.118586003,6.931073395503911,-4.593792433,-2.387663909,-0.80095111,110,11,1/12/2014,1/1/2024,wind
Ahya_105a,wspeed_v,-23.90711107,152.3869396,2.055394585189922,2.0556629936555693,2.251711816090277,1.0955131595241674,-3.373783627,6.397570538,9.771354164,0.3000856504561226,4.058967074891372,5.268333191528608,110,11,1/12/2014,1/1/2024,wind
Ahya_105b,u,-14.65096434,145.6384742,-0.128654818,-0.132247207,0.042405870971455685,0.3296096620790357,-0.217574089,0.019230938,0.23680502677159532,-0.155826421,-0.107234931,-0.058891367,110,11,1/12/2014,1/1/2024,current
Ahya_105b,v,-14.65096434,145.6384742,0.15930277043928015,0.15721475415932912,0.05496787,0.3450528189361289,0.027138104,0.28750263979688756,0.26036453567558465,0.11877028009896404,0.1952394356513712,0.2557770947340914,110,11,1/12/2014,1/1/2024,current
Ahya_105b,wspeed_u,-14.65096434,145.6384742,-4.810533118,-5.705057624,2.4125013912329316,0.5015039564629922,-7.953455762,2.6210063964959565,10.574462158733976,-6.732131654,-3.349857653,-0.120598132,110,11,1/12/2014,1/1/2024,wind
Ahya_105b,wspeed_v,-14.65096434,145.6384742,4.096854205077904,4.538945574352986,2.5288985101143235,0.6172781318358471,-1.726092573,8.333374587996342,10.059467161444358,2.0037866241059588,6.257159877077722,7.879079489360944,110,11,1/12/2014,1/1/2024,wind
Ahya_105b_R2023,u,-14.650915,145.6384266,-0.128645183,-0.132267659,0.042395576,0.32955432415058056,-0.217515593,0.019177482,0.23669307537791973,-0.155849911,-0.107226636,-0.058845505,110,11,1/12/2014,1/1/2024,current
Ahya_105b_R2023,v,-14.650915,145.6384266,0.15936703616741787,0.15728817708205356,0.054959461710611175,0.34486091372669625,0.027190707,0.28740111683190167,0.2602104100237955,0.11884714937003901,0.195328639,0.2558324827067626,110,11,1/12/2014,1/1/2024,current
Ahya_105b_R2023,wspeed_u,-14.650915,145.6384266,-4.81055231,-5.705085184,2.412509229593495,0.5015035850868707,-7.953490815,2.6209924676227225,10.574483282643866,-6.732161954,-3.349863949,-0.120593318,110,11,1/12/2014,1/1/2024,wind
Ahya_105b_R2023,wspeed_v,-14.650915,145.6384266,4.096866268645311,4.538953519824488,2.5289079699968555,0.617278623,-1.726095705,8.333398440818012,10.059494145713314,2.0037966559328453,6.257176147366838,7.879105020182029,110,11,1/12/2014,1/1/2024,wind
Ahya_106a,u,-23.90711007,152.3869808,0.008024574,0.009633865,0.008458348,1.0540557066349763,-0.017358751,0.027229112,0.044587863,0.003968091,0.013499183,0.018935011881089644,110,11,1/12/2014,1/1/2024,current
Ahya_106a,v,-23.90711007,152.3869808,-0.003961724,-0.004233533,0.008573525,2.164089397850245,-0.028246118,0.01820175,0.046447868,-0.010108418,0.002233062,0.008821926,110,11,1/12/2014,1/1/2024,current
Ahya_106a,wspeed_u,-23.90711007,152.3869808,-3.495991369,-3.516905106,1.6297484323484321,0.46617633178264123,-7.049661779,-0.118582784,6.931078995,-4.593798366,-2.387669071,-0.800949249,110,11,1/12/2014,1/1/2024,wind
Ahya_106a,wspeed_v,-23.90711007,152.3869808,2.055389558151494,2.0556702571792753,2.2517057457114875,1.095512885516724,-3.373774703,6.397570410932709,9.771345113932709,0.300087495,4.058994092424793,5.268322104654953,110,11,1/12/2014,1/1/2024,wind
Ahya_106b,u,-14.65101538,145.6384382,-0.128668382,-0.132271763,0.042413603012267494,0.3296350059981625,-0.217592576,0.019239288,0.23683186409131252,-0.155869723,-0.107246419,-0.058864291,110,11,1/12/2014,1/1/2024,current
Ahya_106b,v,-14.65101538,145.6384382,0.15931123916403298,0.1572121905019816,0.054961392,0.3449938118409832,0.027140173,0.28741696575936765,0.2602767927758533,0.11878083080077265,0.19525820022741278,0.25577797682003167,110,11,1/12/2014,1/1/2024,current
Ahya_106b,wspeed_u,-14.65101538,145.6384382,-4.810537223,-5.705060947,2.4124960645727676,0.5015024211516345,-7.953457053,2.6209889588036255,10.574446011901571,-6.73213487,-3.349865121,-0.12061515,110,11,1/12/2014,1/1/2024,wind
Ahya_106b,wspeed_v,-14.65101538,145.6384382,4.096861163161458,4.538945258932499,2.5289010410506236,0.6172777012289882,-1.726089459,8.333383857848938,10.059473317045029,2.003789429991701,6.257167385894982,7.879088946013104,110,11,1/12/2014,1/1/2024,wind
Ahya_107a,u,-23.90711091,152.3869516,1.28399826708028e-4,0.001387829,0.011975149,93.26452757186503,-0.032988389,0.024187107,0.057175496,-0.006027546,0.008831712,0.016065971997955755,110,11,1/12/2014,1/1/2024,current
Ahya_107a,v,-23.90711091,152.3869516,0.002235048,8.449548775563197e-4,0.012906490866690769,5.774593238593877,-0.030448696,0.032790133,0.06323883,-0.00758942,0.012248131113527554,0.024235505187882034,110,11,1/12/2014,1/1/2024,current
Ahya_107a,wspeed_u,-23.90711091,152.3869516,-3.495990043,-3.516904778,1.6297470794662676,0.4661761216219443,-7.049660068,-0.118585021,6.931075047176325,-4.593794137,-2.387665385,-0.800950522,110,11,1/12/2014,1/1/2024,wind
Ahya_107a,wspeed_v,-23.90711091,152.3869516,2.055393121282606,2.0556651135500843,2.2517100544673343,1.0955130827051822,-3.373781019,6.397570511412371,9.771351530772556,0.30008616746694905,4.0589749578113565,5.268329964772752,110,11,1/12/2014,1/1/2024,wind
Ahya_107b,u,-14.65099091,145.6384361,-0.128662652,-0.13227049,0.042409156954853346,0.32961513191171005,-0.217573793,0.019224195,0.236797988,-0.155864366,-0.107241502,-0.058860212,110,11,1/12/2014,1/1/2024,current
Ahya_107b,v,-14.65099091,145.6384361,0.15932459529305232,0.15723057493430184,0.05496102,0.3449625562007128,0.027152365,0.28741443721642185,0.26026207213489855,0.11879669393005582,0.19527493490315556,0.2557911293703979,110,11,1/12/2014,1/1/2024,current
Ahya_107b,wspeed_u,-14.65099091,145.6384361,-4.81054079,-5.705066725,2.412499306,0.5015027231526807,-7.953465149,2.6209900521656544,10.574455201399623,-6.732141334,-3.349864731,-0.120609656,110,11,1/12/2014,1/1/2024,wind
Ahya_107b,wspeed_v,-14.65099091,145.6384361,4.096862292729402,4.538947252178702,2.5289026711085523,0.6172779289156318,-1.726091005,8.333387230451466,10.059478235662237,2.003791126795173,6.257169384498141,7.879092676056734,110,11,1/12/2014,1/1/2024,wind
Ahya_108b,u,-14.6509723,145.6384345,-0.128658311,-0.132269468,0.042405809,0.3296002317153979,-0.217559672,0.019212909,0.23677258083777092,-0.15586027,-0.107237792,-0.058857164,110,11,1/12/2014,1/1/2024,current
Ahya_108b,v,-14.6509723,145.6384345,0.15933457873961837,0.1572443405208342,0.05496075,0.34493924965346634,0.027161479,0.2874126356919516,0.26025115678574073,0.11880855266256593,0.19528743705737017,0.25580097204406765,110,11,1/12/2014,1/1/2024,current
Ahya_108b,wspeed_u,-14.6509723,145.6384345,-4.810543462,-5.705071058,2.4125017465898564,0.5015029519262977,-7.953471226,2.6209908975249627,10.574462123281815,-6.732146182,-3.349864429,-0.120605509,110,11,1/12/2014,1/1/2024,wind
Ahya_108b,wspeed_v,-14.6509723,145.6384345,4.096863129900432,4.538948747509715,2.5289038908677055,0.617278101,-1.72609217,8.333389749222437,10.059481919408537,2.003792396626673,6.257170874225422,7.879095462,110,11,1/12/2014,1/1/2024,wind
Ahya_108b_R2023,u,-14.650979,145.6384282,-0.128660155,-0.132273561,0.042406751,0.3296028283462439,-0.217561233,0.019213001,0.23677423432510847,-0.155867179,-0.107239332,-0.058852262,110,11,1/12/2014,1/1/2024,current
Ahya_108b_R2023,v,-14.650979,145.6384282,0.15933716034011214,0.15724548054589127,0.054959622,0.34492658068409143,0.027162888,0.28739792,0.26023503234116246,0.1188117018053208,0.1952920484277816,0.25580224668164653,110,11,1/12/2014,1/1/2024,current
Ahya_108b_R2023,wspeed_u,-14.650979,145.6384282,-4.810544455,-5.705072104,2.412501114415955,0.5015027170053391,-7.953472119,2.620988032995269,10.57446015246938,-6.732147266,-3.349865661,-0.120607934,110,11,1/12/2014,1/1/2024,wind
Ahya_108b_R2023,wspeed_v,-14.650979,145.6384282,4.096864404751445,4.538948862065064,2.5289044563209853,0.6172780464464537,-1.726091771,8.333391601913979,10.059483373231911,2.0037930138292985,6.2571723138232915,7.8790973772104955,110,11,1/12/2014,1/1/2024,wind
Ahya_109b,u,-14.65097532,145.6384242,-0.128659463,-0.132275373,0.042405952,0.3295983936745343,-0.217556569,0.019208628,0.2367651974171068,-0.155869298,-0.107238716,-0.058848456,110,11,1/12/2014,1/1/2024,current
Ahya_109b,v,-14.65097532,145.6384242,0.1593424480064212,0.15725147199356332,0.05495891,0.34491066991937996,0.027167211,0.2873893231179189,0.2602221122008625,0.11881802714451797,0.1952994076502802,0.2558067754655097,110,11,1/12/2014,1/1/2024,current
Ahya_109b,wspeed_u,-14.65097532,145.6384242,-4.810546029,-5.705074353,2.412501726533473,0.5015026801649847,-7.953474967,2.6209868254113937,10.57446179248083,-6.732149738,-3.349866205,-0.120607618,110,11,1/12/2014,1/1/2024,wind
Ahya_109b,wspeed_v,-14.65097532,145.6384242,4.096865415602791,4.538949507,2.528905235320691,0.6172780842859592,-1.726092011,8.333393577738546,10.05948558906408,2.003793839912245,6.257173666906242,7.879099491,110,11,1/12/2014,1/1/2024,wind
Ahya_10_Chicken,u,-18.654217,147.7098152,-0.022306481,-0.027205876,0.053995969,2.4206403404645433,-0.120310405,0.1957198809095692,0.31603028608584316,-0.063757124,0.013616199682064794,0.063391923,110,11,1/12/2014,1/1/2024,current
Ahya_10_Chicken,v,-18.654217,147.7098152,-0.007077759,-0.006367474,0.041433573,5.854052088988424,-0.128343058,0.073772744,0.20211580212344368,-0.038608395,0.022146554600755295,0.052985220664043514,110,11,1/12/2014,1/1/2024,current
Ahya_10_Chicken,wspeed_u,-18.654217,147.7098152,-4.828432483,-4.864057653,1.2681871205712958,0.2626498610150789,-7.464552793,-1.342920874,6.121631919184587,-5.790142459,-4.071617672,-2.372895992,110,11,1/12/2014,1/1/2024,wind
Ahya_10_Chicken,wspeed_v,-18.654217,147.7098152,2.2114629304218965,2.0634656394137965,2.111546637231065,0.9548189156524682,-2.400439911,6.176947687999246,8.577387598622625,0.5065840407755093,4.043736744262224,5.451488420600799,110,11,1/12/2014,1/1/2024,wind
Ahya_10_Kelso,u,-18.446173,146.9912426,-0.035008495,-0.036042331,0.022797993,0.6512131796122363,-0.091220213,0.030180323,0.12140053599999999,-0.048662875,-0.020584308,0.004457282,110,11,1/12/2014,1/1/2024,current
Ahya_10_Kelso,v,-18.446173,146.9912426,-0.022560957,-0.019009278,0.048424994,2.1464068811538866,-0.150326982,0.069492462,0.219819444,-0.05872358,0.014027877257360577,0.049780783,110,11,1/12/2014,1/1/2024,current
Ahya_10_Kelso,wspeed_u,-18.446173,146.9912426,-4.327514217,-4.357254499,1.1537545228548223,0.266609066,-6.765275254,-1.287420625,5.477854628999999,-5.051207932,-3.597923064,-2.221728857,110,11,1/12/2014,1/1/2024,wind
Ahya_10_Kelso,wspeed_v,-18.446173,146.9912426,1.9825551615208346,1.6020575189332273,2.201473666907163,1.1104224031872052,-2.427797238,5.974494150059926,8.402291388059925,0.2819088556048742,3.8786888894999674,5.3608015096784225,110,11,1/12/2014,1/1/2024,wind
Ahya_10_Lizard,u,-14.645963,145.4552607,-0.069391759,-0.096097807,0.058570579764376324,0.8440567095731983,-0.148722112,0.10498036551344068,0.25370247788067496,-0.113887467,-0.030412588,0.036814135,110,11,1/12/2014,1/1/2024,current
Ahya_10_Lizard,v,-14.645963,145.4552607,0.04103704,0.042452697,0.039597473,0.9649202952189369,-0.048222554,0.10937548481216518,0.15759803849908738,0.008932707,0.075745563,0.093416499,110,11,1/12/2014,1/1/2024,current
Ahya_10_Lizard,wspeed_u,-14.645963,145.4552607,-4.902801555,-5.794443888,2.395760149952871,0.48865125852524155,-8.065249455,2.4398193401655397,10.505068794759039,-6.794569811,-3.428915126,-0.230523844,110,11,1/12/2014,1/1/2024,wind
Ahya_10_Lizard,wspeed_v,-14.645963,145.4552607,4.151164631113772,4.531789987505896,2.5586863229057837,0.616377945,-1.707664674,8.412120416622995,10.119785090943308,2.103077103213831,6.372335526797767,7.9906477694196525,110,11,1/12/2014,1/1/2024,wind
Ahya_10_Tydeman,u,-13.971456,144.5026016,-0.061589233,-0.070583746,0.049756175,0.8078713154918129,-0.207199122,0.11690407945288636,0.3241032010812391,-0.086640182,-0.046569262,0.033133349,110,11,1/12/2014,1/1/2024,current
Ahya_10_Tydeman,v,-13.971456,144.5026016,-0.016989316,-0.020816766,0.022380304777801858,1.317316378957185,-0.064039204,0.048991075,0.11303027876479473,-0.033147435,-0.003839852,0.023508899,110,11,1/12/2014,1/1/2024,current
Ahya_10_Tydeman,wspeed_u,-13.971456,144.5026016,-5.720592488,-6.81724196,2.9015625411441284,0.5072136404381796,-9.797109161,1.8655677337544772,11.662676894441532,-8.009794607,-3.515050482,-0.261454386,110,11,1/12/2014,1/1/2024,wind
Ahya_10_Tydeman,wspeed_v,-13.971456,144.5026016,3.310204123826248,3.5152638769568307,2.568090849312429,0.7758104193115396,-1.656260201,7.578128811,9.234389012119749,1.1117250390150288,5.671079578282844,6.993742024454157,110,11,1/12/2014,1/1/2024,wind
Ahya_10a,u,-21.95539883,152.2969731,-0.017705914,-0.017344053,0.012698427441804211,0.7171856510846916,-0.052594157,0.013581907,0.066176064,-0.027196064,-0.010016996,0.002297731,110,11,1/12/2014,1/1/2024,current
Ahya_10a,v,-21.95539883,152.2969731,0.004079988,0.005147235,0.008855676,2.170515245706203,-0.014230141,0.025088007,0.039318148,-0.003117312,0.011135473929756307,0.017364658499999998,110,11,1/12/2014,1/1/2024,current
Ahya_10a,wspeed_u,-21.95539883,152.2969731,-4.340659067,-4.184868053,1.3801386980049628,0.3179560238566042,-7.962995782,-1.551245169,6.411750613000001,-5.186712782,-3.333748198,-2.305590685,110,11,1/12/2014,1/1/2024,wind
Ahya_10a,wspeed_v,-21.95539883,152.2969731,2.253013338813159,2.2655782662731774,1.8345545549906184,0.8142670633086548,-2.470040862,5.843207882824905,8.3132487448249055,0.9892346602392833,3.705825879604874,5.006493339705837,110,11,1/12/2014,1/1/2024,wind
Ahya_10b,u,-14.47368407,145.504462,-0.104872314,-0.103624682,0.037726436476131955,0.3597368558962316,-0.21084443,-0.002457514,0.20838691625585257,-0.132059517,-0.078093393,-0.04876275,110,11,1/12/2014,1/1/2024,current
Ahya_10b,v,-14.47368407,145.504462,0.064181174,0.069653698,0.038802421,0.6045763775960099,-0.02188785,0.14254981373463574,0.16443766403146048,0.036322199,0.093874121,0.12173389393407551,110,11,1/12/2014,1/1/2024,current
Ahya_10b,wspeed_u,-14.47368407,145.504462,-4.923254943,-5.847328734,2.5085619517323696,0.5095332216172123,-8.209793348,2.603009667,10.812803014968498,-6.925558192,-3.331799318,-0.001685153,110,11,1/12/2014,1/1/2024,wind
Ahya_10b,wspeed_v,-14.47368407,145.504462,4.083762602460354,4.475971788746429,2.5558824689576998,0.6258646052093849,-1.723984768,8.359092601391358,10.083077369869592,2.032376232139277,6.287997165407447,7.916867918687268,110,11,1/12/2014,1/1/2024,wind
