name,lat,lon
Aspat_684,-16.038863,145.651225
Aspat_689,-16.038878,145.651151
Aspat_693,-16.038921,145.651154
Aspat_718,-16.075083,145.844422
Aspat_726,-16.075199,145.844456
Aspat_727,-16.0752,145.844456
Aspat_731,-16.07525,145.844471
Aspat_733,-16.075291,145.844421
Aspat_749,-16.075392,145.844314
Aspat_785,-16.939203,145.983349
Aspat_1659,-23.61276244,152.1551767
Aspat_1660,-23.61279085,152.1551679
Aspat_1661,-23.61285313,152.155153
Aspat_1662,-23.61286864,152.1551611
Aspat_1663,-23.61289487,152.1551909
Aspat_1664,-23.61289144,152.155196
Aspat_1665,-23.61294835,152.1551952
Aspat_1666,-23.61311037,152.155027
Aspat_1667,-23.61315354,152.1549629
Aspat_1668,-23.61314868,152.1549424
Aspat_1669,-23.6132102,152.1549204
Aspat_1670,-23.61324825,152.1548894
Aspat_1671,-23.61323677,152.1548745
Aspat_1672,-23.61323434,152.1548535
Aspat_1726,-23.43975786,151.979636
Aspat_1740,-23.43939216,151.9819606
Aspat_1743,-23.43950188,151.9816625
Aspat_1766,-23.44016489,151.9804647
Aken_1166,-16.03919081,145.6511551
Aken_1423,-14.74292655,145.5127266
Aken_1441,-14.74253135,145.5121976
Aken_1442,-14.74254736,145.5122922
Ahya_1855_Pelorus ,-18.537983,146.4943046
Ahya_38a,-21.47282342,152.5609202
Ahya_39a,-21.47304855,152.5609273
Ahya_40a,-21.47309214,152.5610289
Ahya_41a,-21.47313128,152.560947
Ahya_42a,-21.47311921,152.5610228
Ahya_43a,-21.47306297,152.5609181
Ahya_44a,-21.47307848,152.5609108
Ahya_45a,-21.47393762,152.5611744
Ahya_51a,-21.47414323,152.56197
Ahya_165,-16.07330273,145.8429848
Ahya_166,-16.07324783,145.8429452
Ahya_167,-16.07324188,145.8429434
Ahya_229,-18.55784182,146.5029394
Ahya_252,-16.0729572,145.8439105
Ahya_271,-16.03818188,145.6517298
Ahya_273,-16.03816428,145.6517593
Ahya_285,-16.03824089,145.6520632
Ahya_289,-16.03817912,145.6521183
Ahya_291,-16.03820452,145.6522014
Ahya_292,-16.0382103,145.652194
Ahya_299,-16.0385071,145.6528322
Ahya_300,-16.03854071,145.6527676
Ahya_315,-18.67004734,147.7065373
Ahya_316,-18.67007819,147.7064511
Aspat_500,-14.74304,145.5129
Aspat_503,-14.743039,145.512869
Aspat_508,-14.743032,145.51283
Aspat_656,-16.03871,145.651384
Aspat_661,-16.038726,145.651299
Aspat_675,-16.038773,145.65127
Aspat_677,-16.038773,145.65131
Aspat_678,-16.038784,145.651278
Aspat_679,-16.038811,145.651235
Aspat_680,-16.038828,145.651238
Aspat_683,-16.038856,145.65124
Aspat_685,-16.038867,145.651216
Aspat_714,-16.075025,145.844333
Aspat_715,-16.075047,145.844359
Aspat_722,-16.075125,145.844392
Aspat_723,-16.075131,145.844398
Aspat_725,-16.075197,145.844442
Aspat_729,-16.07523,145.844479
Aspat_732,-16.075257,145.84445
Aspat_734,-16.075277,145.844403
Aspat_737,-16.075242,145.844347
Aspat_750,-16.075355,145.844308
Aspat_1624,-23.9083101,152.3865646
Aspat_1650,-23.90845218,152.386493
Aspat_1651,-23.90848931,152.3865544
Aspat_1652,-23.90852552,152.3866161
Aspat_1654,-23.90853968,152.3866672
Aspat_1732,-23.43907163,151.9822522
Aspat_1734,-23.43905579,151.982217
Aspat_1767,-23.44011527,151.9805075
Aspat_1775,-23.44005592,151.9802674
Aken_1158,-16.03901823,145.6511206
Aken_1167,-16.03913574,145.6511559
Aken_1421,-14.74304968,145.5128437
Aken_1422,-14.74303837,145.512756
Aken_11_Orpheus,-18.56862548,146.4902958
Ahya_123a,-23.4554782,152.0317544
Ahya_80b,-14.74217537,145.5116169
Ahya_95b,-14.74222289,145.5113193
Ahya_182,-16.07383749,145.8432769
Ahya_255,-16.07579945,145.8423555
Ahya_270,-16.03828113,145.6516184
Ahya_274,-16.03817233,145.6517735
Ahya_277,-16.03818507,145.6518647
Ahya_297,-16.03833578,145.6524616
Ahya_314,-18.67010317,147.7066174
Ahya_331,-18.82576995,147.6264861
Aspat_487,-14.743066,145.513041
Aspat_490,-14.743023,145.513008
Aspat_515,-14.743104,145.512806
Ahya_788,-16.03839244,145.6514789
Aspat_654,-16.038669,145.651398
Aspat_655,-16.038696,145.651379
Aspat_672,-16.038776,145.651205
Aspat_676,-16.03877,145.651254
Aspat_681,-16.038837,145.651247
Aspat_716,-16.075046,145.844377
Aspat_721,-16.07511,145.844413
Aspat_724,-16.075139,145.844392
Aspat_728,-16.075214,145.844475
Aspat_738,-16.07523,145.844334
Aspat_739,-16.075254,145.844307
Aspat_1515,-18.669474,147.706875
Aspat_1516,-18.669426,147.706876
Aspat_1522,-18.669281,147.706613
Aspat_1524,-18.669263,147.706531
Aspat_1527,-18.669277,147.706265
Aspat_1626,-23.90860246,152.3867034
Aspat_1627,-23.90872367,152.386629
Aspat_1628,-23.90881679,152.386503
Aspat_1629,-23.90892844,152.3864628
Aspat_1630,-23.90908836,152.386376
Aspat_1631,-23.90915475,152.3863735
Aspat_1632,-23.90931292,152.3862838
Aspat_1633,-23.90933219,152.3862881
Aspat_1653,-23.90854991,152.3866916
Aspat_1733,-23.43908429,151.9822389
Aspat_1735,-23.4390055,151.9820785
Aspat_1748,-23.43984369,151.9830175
Aken_1117,-16.03924437,145.6509522
Aken_1131,-16.03860232,145.6514855
Aken_1152,-16.03880625,145.6511914
Aken_1155,-16.03891253,145.6511143
Aken_1159,-16.03906198,145.6510997
Aken_1160,-16.03910021,145.6510471
Aken_1161,-16.03916944,145.6510051
Aken_1162,-16.03918126,145.6510126
Aken_1163,-16.03918905,145.6510447
Aken_1168,-16.03914237,145.651096
Aken_1170,-16.03916517,145.6510868
Aken_1172,-16.03922241,145.6509547
Aken_1173,-16.0392427,145.6509493
Aken_1176,-16.03914882,145.6509854
Aken_1177,-16.03912083,145.6509816
Aken_1437,-14.74246077,145.5121414
Ahya_85,-14.74225734,145.5116133
Ahya_86,-14.74229506,145.5115744
Ahya_129b,-14.65098387,145.6383354
Ahya_161b,-16.0734935,145.8430163
Ahya_162,-16.07349828,145.8430294
Ahya_171,-16.07315353,145.8430248
Ahya_172,-16.07310374,145.843032
Ahya_184,-16.07381587,145.8434483
Ahya_186,-16.07385367,145.8435996
Ahya_187,-16.07382576,145.8436393
Ahya_253,-16.0729762,145.8439944
Ahya_254,-16.0729821,145.8441059
Ahya_256,-16.07348596,145.8428662
Ahya_258,-16.07300442,145.8431185
Ahya_264,-16.073932,145.8440081
Ahya_275,-16.03821063,145.6518355
Ahya_276,-16.03816143,145.6518095
Ahya_281,-16.03826235,145.6519396
Ahya_284,-16.0383491,145.6520631
Ahya_311,-18.66999999,147.7067157
Ahya_312,-18.67000443,147.706693
Ahya_318,-18.67018204,147.7063997
Ahya_329,-18.66980813,147.7061156
Ahya_330,-18.66981802,147.7061793
Ahya_348,-18.8254314,147.6267185
Ahya_349,-18.82540433,147.6267076
Aspat_489,-14.743032,145.513015
Aspat_491,-14.743038,145.512998
Aspat_496,-14.743054,145.512918
Aspat_497,-14.74305,145.512921
Aspat_498,-14.743048,145.51292
Aspat_509,-14.743068,145.512805
Aspat_510,-14.743065,145.512805
Ahya_790,-16.0382973,145.6515919
Aspat_657,-16.038723,145.651377
Aspat_658,-16.038737,145.651368
Aspat_667,-16.038732,145.651283
Aspat_673,-16.038794,145.651201
Aspat_674,-16.038782,145.651236
Aspat_698,-16.03868,145.651315
Aspat_705,-16.03883,145.651114
Aspat_736,-16.075232,145.844359
Aspat_779,-16.939347,145.983298
Aspat_782,-16.93924,145.983299
Aspat_784,-16.939234,145.983341
Aspat_786,-16.939196,145.98334
Aspat_807,-16.939122,145.983319
Aspat_809,-16.939136,145.983175
Aspat_821,-16.939323,145.983237
Aspat_828,-16.939258,145.98321
Aspat_859,-16.887888,146.186621
Aspat_1513,-18.669571,147.7069
Aspat_1518,-18.669363,147.70688
Aspat_1528,-18.669219,147.706159
