Date,Variable,Site,Latitude,Longitude,mean,median,p5,p95,lowest,highest
1/3/2018,wspeed_u,ONMO_FR2D,-16.8830355,146.244797,-4.454654157,-4.462131652,-8.958448011,-0.169250585,-10.92081941,4.315864919624641
1/3/2018,wspeed_u,ONMO_FR2S,-16.882674,146.244602,-4.454517735,-4.461677124,-8.958876047,-0.16830557,-10.92017689,4.318036930862533
1/3/2018,wspeed_u,ONMO_FL1D,-16.8484505,146.2372885,-4.457998445,-4.464563916,-8.916940206,-0.111287807,-10.86881347,4.581375045788845
1/3/2018,wspeed_u,ONMO_LA1S,-16.859841,146.2256785,-4.418746467,-4.396644874,-8.860781228,-0.137229985,-10.80427302,4.7157062383037704
1/3/2018,wspeed_u,ONMO_LA1D,-16.8599245,146.2257455,-4.418838834,-4.396667291,-8.860877504,-0.137282685,-10.80452455,4.714819771298816
1/3/2018,wspeed_u,ONMO_BA1D,-16.8471725,146.2174315,-4.40883561,-4.405037551,-8.832400933,-0.118028034,-10.76618324,4.8957711423719985
1/3/2018,wspeed_u,ONMO_BA2D,-16.881947,146.1837795,-4.29575251,-4.212238802,-8.698454415,-0.09321025,-10.56909962,5.149808922
1/3/2018,wspeed_u,ONMO_BA2S,-16.8820015,146.183993,-4.295967708,-4.212258772,-8.698620457,-0.093505194,-10.56953754,5.14888605
1/3/2018,wspeed_u,ONLI_FR1S,-14.6912735,145.4693795,-3.310220782,-3.615917822,-8.349661558,3.809678243761543,-10.91921415,7.480868189
1/3/2018,wspeed_u,ONLI_FL1S,-14.6980975,145.445447,-3.328915831,-3.642477816,-8.3321994,3.8464056095162436,-10.96087449,7.5707302393236935
1/3/2018,wspeed_u,ONLI_FR2S,-14.649439,145.492935,-3.277778133,-3.665690411,-8.352460258,3.858465384332236,-10.84926395,7.431793097
1/3/2018,wspeed_u,ONLI_LA1S,-14.6877065,145.465276,-3.311789323,-3.625133235,-8.348738814,3.8131646183283996,-10.91183365,7.496373675
1/3/2018,wspeed_u,ONLI_BA1D,-14.65072495,145.4502155,-3.30455032,-3.687509651,-8.361620168,3.8307666555269564,-10.71995518,7.602356297803983
1/3/2018,wspeed_u,ONLI_BA1S,-14.650714,145.450096,-3.304591495,-3.687588354,-8.36156637,3.830687643908528,-10.71981232,7.602518771
1/3/2018,wspeed_u,ONLI_BA2S,-14.667794,145.441894,-3.321942775,-3.693398335,-8.340706047,3.8455485128140094,-10.81433807,7.631231476055803
1/4/2018,wspeed_u,ONLI_LO1S,-14.6835,145.450361,-4.934182878,-6.160176694,-7.820518414,2.3517440115899895,-9.225510814,5.9182679864846115
1/4/2018,wspeed_u,ONLI_CL1S,-14.663694,145.451111,no data,no data,no data,no data,no data,no data
1/4/2018,wspeed_u,ONLI_NT1D,-14.646028,145.453583,-4.932336653,-6.176318972,-7.81991327,2.324736283733675,-9.188278592,5.9641399235214205
1/4/2018,wspeed_u,ONLI_NT1S,-14.646083,145.45375,-4.932293425,-6.176370087,-7.819990138,2.3250070731009096,-9.188166917,5.964339769590459
1/4/2018,wspeed_u,ONLI_BV1S,-14.684389,145.44,-4.944619194,-6.168909619,-7.836329374,2.352164805187053,-9.239846928,5.883938557582456
1/4/2018,wspeed_u,ONLI_RE1S,-14.679194,145.443583,-4.943236229,-6.16822366,-7.83396263,2.3513055450976474,-9.234333805,5.892674089380009
1/4/2018,wspeed_u,ONLI_LA2S,-14.686861,145.454972,-4.930112207,-6.153564754,-7.819285154,2.3436983842815895,-9.222763419,5.928411322834325
1/4/2018,wspeed_u,ONLI_TA1S,-14.685111,145.466972,-4.917331501,-6.135100302,-7.818110784,2.305171057745424,-9.208267288,5.9738892790152684
1/4/2018,wspeed_u,ONLI_PA1S,-14.696806,145.449889,-4.933778417,-6.152131204,-7.817591427,2.361858252242399,-9.235206164,5.9189558958961745
1/4/2018,wspeed_u,ONLI_CN1S,-14.658139,145.451583,-4.936677017,-6.173795414,-7.827138014,2.3025378808557195,-9.198006211,5.9457225822550805
1/4/2018,wspeed_u,CBLM_BA1S,-23.900155,152.393624,-5.753817607,-5.547329163,-12.01322259,0.17283772770478933,-13.48664355,3.305733174738154
1/4/2018,wspeed_u,CBLM_BA2S,-23.894298,152.404406,-5.762585054,-5.578307765,-12.03918839,0.15799480076107594,-13.49222344,3.283245561918787
1/4/2018,wspeed_u,CBLM_FL1S,-23.884903,152.413621,-5.772548689,-5.611110338,-12.05977811,0.15595031919302862,-13.4986559,3.2676636834189563
1/4/2018,wspeed_u,CBLM_FL2S,-23.917571,152.391971,-5.73549132,-5.550052989,-11.99995403,0.1966585178560237,-13.47149286,3.308382264727831
1/4/2018,wspeed_u,CBLM_LA1S,-23.896147,152.413821,-5.762400473,-5.584541283,-12.05575236,0.15771964165151536,-13.49094507,3.2650666557036203
1/4/2018,wspeed_u,KEGK_BA1S,-23.1965435,150.9368275,-5.605684317,-5.693386499,-10.73721118,0.024959408,-14.20573457,4.021048005209929
1/4/2018,wspeed_u,KEHW_BA1S,-23.2018935,150.966579,-5.686608536,-5.76532594,-10.8306269,0.038835420793894355,-14.22908071,4.0462784522959305
1/4/2018,wspeed_u,KEML_BA1S,-23.150495,150.90294,-5.557648585,-5.66583072,-10.62843339,0.0848557,-13.97965801,4.2451804032083285
1/4/2018,wspeed_u,KEMD_BA1S,-23.1619975,150.9208225,-5.624447723,-5.721923583,-10.74069704,0.012742915132025565,-14.13814931,4.190463955509783
1/4/2018,wspeed_u,KENK_BA1S,-23.0843065,150.885571,-5.500682351,-5.529808807,-10.48596328,0.077716755,-13.67274687,4.691382484681563
1/4/2018,wspeed_u,CBHE_BA1D,-23.428043,151.952453,-6.115996221,-5.769406647,-11.96133125,-0.449024043,-14.19742396,3.776005835312574
1/4/2018,wspeed_u,CBHE_BA1S,-23.4284405,151.952418,-6.115823761,-5.769304349,-11.96168887,-0.448576412,-14.19712261,3.77602729
1/4/2018,wspeed_u,CBHE_BA2D,-23.434075,151.920269,-6.108861041,-5.797155795,-11.9759528,-0.358263423,-14.15750658,3.7807981349274344
1/4/2018,wspeed_u,CBHE_BA2S,-23.433982,151.920934,-6.110085173,-5.789199825,-11.97725794,-0.365315107,-14.16054883,3.7811892
1/4/2018,wspeed_u,CBHE_FL1S,-23.4561755,151.925688,-6.092943007,-5.801801392,-11.97858798,-0.270128478,-14.13613944,3.7745263502055937
1/4/2018,wspeed_u,CBHE_FR1D,-23.472098,151.977937,-6.085772645,-5.764760182,-12.01181675,-0.319028646,-14.14974136,3.792782402
1/4/2018,wspeed_u,CBHE_FR1S,-23.471972,151.9777105,-6.085733004,-5.764708658,-12.01174836,-0.318725496,-14.14961767,3.7927745269018813
1/4/2018,wspeed_u,CBHE_FR2D,-23.4708255,151.9510635,-6.083099445,-5.77774395,-11.99340433,-0.277262633,-14.13193903,3.7812560214856954
1/4/2018,wspeed_u,CBHE_FR2S,-23.470371,151.950669,-6.083253047,-5.777713273,-11.99334588,-0.278013813,-14.13215868,3.781162509679874
1/4/2018,wspeed_u,CBHE_LA1S,-23.454021,151.968494,-6.0975117,-5.763868846,-11.99247939,-0.378977312,-14.17090948,3.7826634867208444
1/4/2018,wspeed_u,KENK_FL1S,-23.085374,150.899147,-5.635463243,-5.683315127,-10.91363974,-0.016417819,-13.9710946,4.8453781969545915
1/4/2018,wspeed_u,OCCH_BA1S,-18.6532055,147.708533,-5.785089715,-6.856915514,-9.242239859,2.1337990239936073,-11.677652,5.186626459855944
1/4/2018,wspeed_u,OCCH_BA2S,-18.660365,147.702675,-5.783835206,-6.853741619,-9.240074033,2.126065526297815,-11.71940702,5.162140369459651
1/4/2018,wspeed_u,OCCH_FL1S,-18.652217,147.7184615,-5.791660357,-6.854081836,-9.242376332,2.153827193495502,-11.67935268,5.230645371
1/4/2018,wspeed_u,OCDA_BA1D,-18.82579,147.62735,-5.763305123,-6.800120198,-9.309333378,1.9748226106706823,-12.11740879,4.8479173690945245
1/4/2018,wspeed_u,OCDA_BA1S,-18.8259,147.62727,-5.763300237,-6.800030548,-9.30940959,1.9747866832989092,-12.11729959,4.847870245
1/4/2018,wspeed_u,OCDA_BA2D,-18.81433,147.6372,-5.771318293,-6.815806308,-9.276013636,1.9980573061889175,-12.15891319,4.890085152945409
1/4/2018,wspeed_u,OCDA_BA2S,-18.81448,147.6372,-5.771321586,-6.815872148,-9.276396554,1.9979952213494088,-12.15873496,4.890028643116831
1/4/2018,wspeed_u,OCDA_FL1D,-18.80592,147.6688,-5.795532616,-6.890476317,-9.242806965,1.9293821963309028,-12.20443551,5.002531778826159
1/4/2018,wspeed_u,OCDA_FL1S,-18.80575,147.6686,-5.795457035,-6.890675339,-9.242206711,1.9308137719700504,-12.20431675,5.002377320079704
1/4/2018,wspeed_u,OCDA_FR1D,-18.81966,147.66394,-5.791948521,-6.852214101,-9.281146465,1.8665437923245165,-12.18332669,4.971465699548403
1/4/2018,wspeed_u,OCDA_FR1S,-18.8192,147.66391,-5.791905167,-6.852633214,-9.281801092,1.866586019093216,-12.18351311,4.971512282647024
1/4/2018,wspeed_u,OCDA_FR2D,-18.83191,147.65257,-5.783991667,-6.833807539,-9.325968309,1.8669677710318997,-12.14847831,4.927116381
1/4/2018,wspeed_u,OCDA_FR2S,-18.83187,147.6525,-5.78396214,-6.833843678,-9.32596359,1.866977908895696,-12.14843952,4.927013263318446
1/4/2018,wspeed_u,OCDA_LA1S,-18.833,147.63338,-5.769558066,-6.806229234,-9.301785468,1.910647087778365,-12.1154535,4.868921994024377
1/4/2018,wspeed_u,OCDA_LA2S,-18.83125,147.63316,-5.769404086,-6.806314659,-9.300439682,1.9209744138967806,-12.11768919,4.869137058061956
1/4/2018,wspeed_u,OCLB_BA1S,-18.9493475,147.6929265,-5.82782535,-6.866531292,-9.563053313,1.8289997341741255,-12.09273536,4.9576496293814305
1/4/2018,wspeed_u,OCLB_FL1S,-18.944062,147.699285,-5.834086589,-6.874670883,-9.619178863,1.8302824586317181,-12.14900611,4.983177099100375
1/4/2018,wspeed_u,OCLB_LA1S,-18.949382,147.701909,-5.836906805,-6.881156439,-9.630089924,1.8287437872043142,-12.1487157,4.984018111822349
1/4/2018,wspeed_u,PAOR_FL1D,-18.5715,146.4954,-3.619448232,-4.099962077,-7.27161804,1.5220243205562867,-9.264725781,5.027288787525889
1/4/2018,wspeed_u,PAOR_FL1S,-18.5720395,146.495178,-3.617307457,-4.093837095,-7.269880079,1.523319334649838,-9.261362484,5.0262500928085325
1/4/2018,wspeed_u,PAPE_BA1D,-18.5505,146.4882,-3.534343345,-3.995495371,-7.111440284,1.453694847736337,-9.04453086,4.854084730938632
1/4/2018,wspeed_u,PAPE_BA1S,-18.5508,146.4884,-3.534617599,-3.99580234,-7.111995895,1.453743768801382,-9.045261075,4.854689811
1/4/2018,wspeed_u,PAPE_BA2D,-18.5408,146.4885,-3.566886891,-4.058631242,-7.14862137,1.4252634557135864,-9.076306947,4.840363521724923
1/4/2018,wspeed_u,PAPE_BA2S,-18.541,146.4886,-3.567094102,-4.059001723,-7.148859069,1.4252729441702212,-9.076828969,4.840770701329078
1/4/2018,wspeed_u,PAPE_FR1D,-18.5394,146.4995,-3.690996879,-4.180385538,-7.342178932,1.4002410473074622,-9.308571803,4.960966120418482
1/4/2018,wspeed_u,PAPE_FR1S,-18.6026485,146.500263,-3.667359408,-4.063940779,-7.392133262,1.5895827110059138,-9.45212457,5.0095996590251115
1/4/2018,wspeed_u,TSAU_BA1S,-9.867615,143.389355,-3.182098768,-4.922064569,-7.455233107,6.109028148375135,-9.094829652,8.331781688
1/4/2018,wspeed_u,TSAU_BA2S,-9.8757,143.388545,-3.189302517,-4.935282389,-7.472969642,6.135638217095172,-9.106512888,8.335183960618311
1/4/2018,wspeed_u,TSAU_FL1S,-9.882025,143.39442,-3.192258135,-4.939945988,-7.477285933,6.148417793419646,-9.11641248,8.333264980097686
1/4/2018,wspeed_u,TSAU_FR1S,-9.87996,143.41004,-3.182709322,-4.924434005,-7.438352252,6.122774777501067,-9.128090523,8.308982994539146
1/4/2018,wspeed_u,TSAU_FR2D,-9.88359,143.40722,-3.185145652,-4.930613811,-7.444485299,6.131750448411844,-9.131315792,8.312478813
1/4/2018,wspeed_u,TSAU_FR2S,-9.88359,143.407125,-3.185162679,-4.930671789,-7.444561488,6.131791777518648,-9.131284484,8.312524440495595
1/4/2018,wspeed_u,TSDU_BA1S,-9.88136,142.92542,-3.350131448,-5.128530815,-7.717095635,6.288785981,-9.186542777,8.762807304957667
1/4/2018,wspeed_u,TSDU_BA2S,-9.878565,142.932925,-3.34363732,-5.121614984,-7.710052742,6.281793716268376,-9.171515762,8.786688019
1/4/2018,wspeed_u,TSDU_BA3S,-9.985315,142.90854,-3.441982257,-5.18039152,-7.859236682,6.249069141,-9.243106098,8.439603911910757
1/4/2018,wspeed_u,TSDU_FR1S,-9.9312,143.00543,-3.357886607,-5.135211611,-7.786148058,6.298329339996266,-9.176596959,8.761565324487357
1/4/2018,wspeed_u,TSDU_FR2S,-10.03707,142.926535,-3.476427633,-5.200815507,-7.935874486,6.2037743998345825,-9.309854634,8.309113253452406
1/4/2018,wspeed_u,TSDU_LA1S,-9.934095,142.922705,-3.394004201,-5.144765135,-7.800289487,6.300377936830011,-9.221277063,8.601714863151342
1/4/2018,wspeed_u,TSMA_BA1D,-9.748695,143.399805,-3.083048413,-4.744875415,-7.27264577,5.956397743,-8.902788727,8.298475614389089
1/4/2018,wspeed_u,TSMA_BA1S,-9.748895,143.399825,-3.083104109,-4.744965182,-7.272599797,5.956531494002819,-8.902927114,8.298288966
1/4/2018,wspeed_u,TSMA_BA2D,-9.74409,143.41574,-3.07086678,-4.73206627,-7.28131958,5.9195635564941655,-8.876420219,8.236630715
1/4/2018,wspeed_u,TSMA_BA2S,-9.7442395,143.415763,-3.072214221,-4.734061596,-7.280928394,5.922699045295036,-8.880148945,8.231521143665226
1/4/2018,wspeed_u,TSMA_FL1S,-9.759895,143.39796,-3.09324215,-4.759421341,-7.288686916,5.983719010777451,-8.925823545,8.300863196
1/4/2018,wspeed_u,TSMA_FR1D,-9.763955,143.417,-3.08822033,-4.754672093,-7.273396456,5.962878719588029,-8.923488972,8.211853401163614
1/4/2018,wspeed_u,TSMA_FR1S,-9.76224,143.421395,-3.083913824,-4.749533686,-7.277685797,5.9465290071999535,-8.916644367,8.180376226773701
1/4/2018,wspeed_u,TSMA_FR2D,-9.74637,143.46012,-3.052578278,-4.704573495,-7.285763117,5.898791961215481,-8.837038065,8.157735897894911
1/4/2018,wspeed_u,TSMA_FR2S,-9.74838,143.458505,-3.055307705,-4.709421431,-7.289060571,5.9080295,-8.844420913,8.154658411304474
1/4/2018,wspeed_u,TSMA_LA1S,-9.73404,143.43519,-3.054968138,-4.718935406,-7.292628287,5.901385354673104,-8.837392673,8.179164742672178
1/4/2018,wspeed_u,ONMO_BA1S,-16.8472105,146.217424,-4.189845625,-4.626760032,-7.311975282,0.3099411816528419,-8.308916534,4.268088295771307
1/4/2018,wspeed_u,ONMO_FL1S,-16.8485425,146.237223,-4.205211132,-4.645204964,-7.339369484,0.2887841277213275,-8.363835743,4.162132148121531
1/4/2018,wspeed_u,ONMO_FR1D,-16.872083,146.2536695,-4.182773041,-4.649389697,-7.313791051,0.31506290690523653,-8.38968746,4.015113867672173
1/4/2018,wspeed_u,ONMO_FR1S,-16.872041,146.2536145,-4.182771116,-4.649411175,-7.313799064,0.3150046917778112,-8.389651617,4.015162529174816
1/4/2018,wspeed_u,ONMO_FR2D,-16.8830355,146.244797,-4.160121456,-4.617791997,-7.288224586,0.25505965256294527,-8.362888731,4.038146498098608
1/4/2018,wspeed_u,ONMO_FR2S,-16.882674,146.244602,-4.16029386,-4.617949017,-7.28843951,0.25494452192872286,-8.362728637,4.038476810936736
1/4/2018,wspeed_u,ONMO_FL1D,-16.8484505,146.2372885,-4.205298307,-4.645463624,-7.339487931,0.2889757042397661,-8.363914104,4.162313761524297
1/4/2018,wspeed_u,ONMO_LA1S,-16.859841,146.2256785,-4.176155937,-4.625164171,-7.304720721,0.28426336905026633,-8.318269452,4.16085675
1/4/2018,wspeed_u,ONMO_LA1D,-16.8599245,146.2257455,-4.176139759,-4.625117067,-7.304855906,0.28396815451763846,-8.318387493,4.160430409741265
1/4/2018,wspeed_u,ONMO_BA1D,-16.8471725,146.2174315,-4.189883139,-4.626782431,-7.311991046,0.30993289401826574,-8.308984499,4.268220118838349
1/4/2018,wspeed_u,ONMO_BA2D,-16.881947,146.1837795,-4.092402808,-4.465559658,-7.203034282,0.1544869857987633,-8.183049555,4.244329288708146
1/4/2018,wspeed_u,ONMO_BA2S,-16.8820015,146.183993,-4.092510134,-4.466712285,-7.20311167,0.15440268125096956,-8.183278135,4.244098557970049
1/4/2018,wspeed_u,ONLI_FR1S,-14.6912735,145.4693795,-4.91462508,-6.124306219,-7.817261348,2.2999216425239646,-9.206778635,5.985064110169587
1/4/2018,wspeed_u,ONLI_FL1S,-14.6980975,145.445447,-4.940577693,-6.158823835,-7.828673263,2.3589349188806517,-9.245114912,5.895409384
1/4/2018,wspeed_u,ONLI_FR2S,-14.649439,145.492935,-4.888760477,-6.112871838,-7.796500211,2.3787410444832204,-9.137084055,6.095613586724839
1/4/2018,wspeed_u,ONLI_LA1S,-14.6877065,145.465276,-4.918270789,-6.137865726,-7.817985949,2.309033802233602,-9.209834718,5.970753598424894
1/4/2018,wspeed_u,ONLI_BA1D,-14.65072495,145.4502155,-4.934352284,-6.175705375,-7.821505885,2.3149736420613367,-9.192504693,5.955926190908559
1/4/2018,wspeed_u,ONLI_BA1S,-14.650714,145.450096,-4.934403594,-6.175728868,-7.821574793,2.3147769777297236,-9.192591161,5.955741220435395
1/4/2018,wspeed_u,ONLI_BA2S,-14.667794,145.441894,-4.948459581,-6.181786395,-7.846115968,2.342722859848863,-9.229369141,5.889704206006371
1/5/2018,wspeed_u,ONLI_LO1S,-14.6835,145.450361,-7.379357439,-7.486698419,-9.184953964,-5.415792563,-10.06959531,-3.220288986
1/5/2018,wspeed_u,ONLI_CL1S,-14.663694,145.451111,no data,no data,no data,no data,no data,no data
1/5/2018,wspeed_u,ONLI_NT1D,-14.646028,145.453583,-7.410214088,-7.514487413,-9.238596887,-5.414559234,-9.988523058,-3.264009458
1/5/2018,wspeed_u,ONLI_NT1S,-14.646083,145.45375,-7.410230614,-7.514426063,-9.238669171,-5.414549005,-9.988381358,-3.26402552
1/5/2018,wspeed_u,ONLI_BV1S,-14.684389,145.44,-7.387061672,-7.488466789,-9.192395906,-5.422961363,-10.07686412,-3.229451613
1/5/2018,wspeed_u,ONLI_RE1S,-14.679194,145.443583,-7.389398602,-7.490525976,-9.197259647,-5.421671066,-10.06743757,-3.233213458
1/5/2018,wspeed_u,ONLI_LA2S,-14.686861,145.454972,-7.373712009,-7.483222704,-9.176335058,-5.41286286,-10.07324254,-3.213094674
1/5/2018,wspeed_u,ONLI_TA1S,-14.685111,145.466972,-7.36143784,-7.481342994,-9.170341248,-5.358893101,-10.0711742,-3.198212741
1/5/2018,wspeed_u,ONLI_PA1S,-14.696806,145.449889,-7.369537953,-7.480765104,-9.167073906,-5.415731447,-10.09298835,-3.206370111
1/5/2018,wspeed_u,ONLI_CN1S,-14.658139,145.451583,-7.409931643,-7.512706441,-9.233346847,-5.416052803,-9.99954076,-3.26399538
1/5/2018,wspeed_u,CBLM_BA1S,-23.900155,152.393624,-4.019825603,-4.277899222,-9.371469479,2.042890501251362,-10.30382381,6.001457652205391
1/5/2018,wspeed_u,CBLM_BA2S,-23.894298,152.404406,-4.031036425,-4.281452695,-9.371975564,2.0524017577055753,-10.32008776,5.963693468954644
1/5/2018,wspeed_u,CBLM_FL1S,-23.884903,152.413621,-4.043805038,-4.251446828,-9.362962692,2.0239299104305672,-10.3358477,5.924036571
1/5/2018,wspeed_u,CBLM_FL2S,-23.917571,152.391971,-3.995355158,-4.278282615,-9.371386102,2.0905931104837516,-10.28151786,6.048260036465595
1/5/2018,wspeed_u,CBLM_LA1S,-23.896147,152.413821,-4.030454816,-4.256091438,-9.372141528,2.0578887061711657,-10.3247033,5.9527253800334226
1/5/2018,wspeed_u,KEGK_BA1S,-23.1965435,150.9368275,-3.491556976,-3.523743473,-8.542726997,1.4207204448398232,-10.89575548,4.571919046886936
1/5/2018,wspeed_u,KEHW_BA1S,-23.2018935,150.966579,-3.562548954,-3.643659913,-8.568366017,1.381175462050069,-10.91486792,4.675281266651581
1/5/2018,wspeed_u,KEML_BA1S,-23.150495,150.90294,-3.488484253,-3.463548587,-8.457232364,1.4391702680308112,-10.72241725,4.565259503468901
1/5/2018,wspeed_u,KEMD_BA1S,-23.1619975,150.9208225,-3.532641629,-3.544352081,-8.533739361,1.384247248047094,-10.83085649,4.634900850575093
1/5/2018,wspeed_u,KENK_BA1S,-23.0843065,150.885571,-3.493750695,-3.470121818,-8.32478409,1.3924206303778979,-10.37464484,4.592917557271581
1/5/2018,wspeed_u,CBHE_BA1D,-23.428043,151.952453,-4.366175502,-4.646662294,-9.284655104,0.91644232,-10.63967938,5.714219627592049
1/5/2018,wspeed_u,CBHE_BA1S,-23.4284405,151.952418,-4.365931904,-4.647163608,-9.28489417,0.9177390501423777,-10.63940866,5.714707790833633
1/5/2018,wspeed_u,CBHE_BA2D,-23.434075,151.920269,-4.333903528,-4.634926224,-9.256853789,0.8693647513118459,-10.6662957,5.872780928312669
1/5/2018,wspeed_u,CBHE_BA2S,-23.433982,151.920934,-4.336744058,-4.633725729,-9.257237531,0.8743468316379398,-10.66638781,5.865810950472973
1/5/2018,wspeed_u,CBHE_FL1S,-23.4561755,151.925688,-4.312471211,-4.615795381,-9.271255437,0.9026199302858725,-10.63881282,5.860140694668839
1/5/2018,wspeed_u,CBHE_FR1D,-23.472098,151.977937,-4.335432978,-4.579464831,-9.279710574,0.9484041055737878,-10.57319935,5.778317141695169
1/5/2018,wspeed_u,CBHE_FR1S,-23.471972,151.9777105,-4.335321327,-4.579420962,-9.279842132,0.948204629,-10.57323,5.778524921906449
1/5/2018,wspeed_u,CBHE_FR2D,-23.4708255,151.9510635,-4.313251373,-4.59800262,-9.283836476,0.9383823515823159,-10.59904695,5.818184075125632
1/5/2018,wspeed_u,CBHE_FR2S,-23.470371,151.950669,-4.313382751,-4.59860418,-9.283680387,0.9379427173835354,-10.59942609,5.817901233097981
1/5/2018,wspeed_u,CBHE_LA1S,-23.454021,151.968494,-4.347683858,-4.621091639,-9.296985468,0.9317665320244602,-10.59818221,5.753223380991787
1/5/2018,wspeed_u,KENK_FL1S,-23.085374,150.899147,-3.599205279,-3.566849241,-8.492676914,1.3131592401921255,-10.58418448,4.7418901357702365
1/5/2018,wspeed_u,OCCH_BA1S,-18.6532055,147.708533,-6.854113594,-7.136626074,-9.462217514,-2.499644068,-11.75815182,1.54593058
1/5/2018,wspeed_u,OCCH_BA2S,-18.660365,147.702675,-6.849172654,-7.140602261,-9.465058952,-2.487666377,-11.77960373,1.5704361754167795
1/5/2018,wspeed_u,OCCH_FL1S,-18.652217,147.7184615,-6.86149005,-7.129711272,-9.46442801,-2.505364111,-11.72970036,1.6170526763139768
1/5/2018,wspeed_u,OCDA_BA1D,-18.82579,147.62735,-6.747434978,-7.084197075,-9.461619948,-1.92532111,-11.14417649,1.8845391961057005
1/5/2018,wspeed_u,OCDA_BA1S,-18.8259,147.62727,-6.747404832,-7.08424819,-9.461674167,-1.925263177,-11.14392136,1.884522113175028
1/5/2018,wspeed_u,OCDA_BA2D,-18.81433,147.6372,-6.762550296,-7.103095522,-9.451641651,-1.979561525,-11.2508486,1.9281915705631305
1/5/2018,wspeed_u,OCDA_BA2S,-18.81448,147.6372,-6.762497894,-7.102872882,-9.451767345,-1.979351822,-11.25035441,1.9282331974850038
1/5/2018,wspeed_u,OCDA_FL1D,-18.80592,147.6688,-6.790612211,-7.117467095,-9.463090932,-2.06003415,-11.41455421,2.0683914235633334
1/5/2018,wspeed_u,OCDA_FL1S,-18.80575,147.6686,-6.790628313,-7.11775568,-9.462846632,-2.060149934,-11.41504214,2.067836750520737
1/5/2018,wspeed_u,OCDA_FR1D,-18.81966,147.66394,-6.778366574,-7.115876354,-9.454290013,-2.017782621,-11.31423858,2.0503273417289543
1/5/2018,wspeed_u,OCDA_FR1S,-18.8192,147.66391,-6.778457368,-7.115227576,-9.454595932,-2.018169557,-11.31526899,2.0500338040348165
1/5/2018,wspeed_u,OCDA_FR2D,-18.83191,147.65257,-6.763253113,-7.097883451,-9.463339279,-1.968143236,-11.20639723,2.0065168251623366
1/5/2018,wspeed_u,OCDA_FR2S,-18.83187,147.6525,-6.763235432,-7.097852804,-9.463344035,-1.968105661,-11.20635491,2.006341555868741
1/5/2018,wspeed_u,OCDA_LA1S,-18.833,147.63338,-6.74936965,-7.077986005,-9.475855936,-1.92080481,-11.13712074,1.922700895247789
1/5/2018,wspeed_u,OCDA_LA2S,-18.83125,147.63316,-6.749939481,-7.081718262,-9.474121504,-1.922342532,-11.14294369,1.9215016778962293
1/5/2018,wspeed_u,OCLB_BA1S,-18.9493475,147.6929265,-6.73618582,-7.149089966,-9.565258221,-1.806058979,-11.04521046,2.3544316400937784
1/5/2018,wspeed_u,OCLB_FL1S,-18.944062,147.699285,-6.747561542,-7.134830263,-9.575882249,-1.851008731,-10.95742432,2.3712499646252088
1/5/2018,wspeed_u,OCLB_LA1S,-18.949382,147.701909,-6.747630386,-7.142382651,-9.573423206,-1.836258495,-10.95993765,2.3935288331350764
1/5/2018,wspeed_u,PAOR_FL1D,-18.5715,146.4954,-4.510908352,-4.360000846,-8.044674327,0.11716323046251471,-9.899926834,3.9327362175169935
1/5/2018,wspeed_u,PAOR_FL1S,-18.5720395,146.495178,-4.508217885,-4.357398306,-8.043840898,0.12129768114224607,-9.897269307,3.931330569022164
1/5/2018,wspeed_u,PAPE_BA1D,-18.5505,146.4882,-4.389999762,-4.270429482,-7.858969319,0.16360618716657335,-9.702605125,3.804738474062016
1/5/2018,wspeed_u,PAPE_BA1S,-18.5508,146.4884,-4.390390602,-4.270769187,-7.859694461,0.16370266907127487,-9.703273385,3.8051902069644754
1/5/2018,wspeed_u,PAPE_BA2D,-18.5408,146.4885,-4.427777448,-4.322565011,-7.853829455,0.090065558,-9.72249572,3.809976423755592
1/5/2018,wspeed_u,PAPE_BA2S,-18.541,146.4886,-4.428068599,-4.323086835,-7.854325625,0.089918203,-9.722965952,3.8102862704661913
1/5/2018,wspeed_u,PAPE_FR1D,-18.5394,146.4995,-4.588954938,-4.492694942,-8.019067993,-0.034591876,-9.918109969,3.928533126250622
1/5/2018,wspeed_u,PAPE_FR1S,-18.6026485,146.500263,-4.586653037,-4.45440263,-8.217742831,0.12495210048979966,-10.03864099,4.019223663265726
1/5/2018,wspeed_u,TSAU_BA1S,-9.867615,143.389355,-6.764129102,-6.752040545,-8.699740078,-4.838604254,-9.793392766,-2.393589549
1/5/2018,wspeed_u,TSAU_BA2S,-9.8757,143.388545,-6.772489265,-6.76052836,-8.713948634,-4.857169037,-9.799817089,-2.401699546
1/5/2018,wspeed_u,TSAU_FL1S,-9.882025,143.39442,-6.775046717,-6.763094755,-8.720934251,-4.863797774,-9.799718445,-2.401262396
1/5/2018,wspeed_u,TSAU_FR1S,-9.87996,143.41004,-6.759265372,-6.749754916,-8.70823179,-4.833595723,-9.776561118,-2.369968279
1/5/2018,wspeed_u,TSAU_FR2D,-9.88359,143.40722,-6.762267215,-6.755309824,-8.71288829,-4.840309715,-9.779205979,-2.37369956
1/5/2018,wspeed_u,TSAU_FR2S,-9.88359,143.407125,-6.762297028,-6.755318513,-8.712908531,-4.840364897,-9.779252687,-2.37376201
