Aggregated Date/Time,Variable,Depth,Site Name,Latitude,Longitude,mean,median,p5,p95,lowest,highest
2014-12-01T00:00,NH4,-3,OCDA_BA2D,-18.81433,147.6372,0.21932538510239202,0.16755623553281118,0.034488179,0.5544674713858978,0.026756315789979487,0.6532594945047111
2014-12-01T00:00,NH4,-3,OCDA_BA2S,-18.81448,147.6372,0.21934640160638103,0.16764487079429508,0.034446104,0.5544749414937239,0.02674514,0.6532375598621962
2014-12-01T00:00,NH4,-3,OCDA_FL1D,-18.80592,147.6688,0.21194823634216908,0.16255810466412446,0.037358676985070755,0.5448677456188868,0.028172357643411746,0.6485927899890911
2014-12-01T00:00,NH4,-3,OCDA_FL1S,-18.80575,147.6686,0.2119371624260051,0.1624619937145458,0.037355773,0.5448580774977188,0.028173632446831406,0.648575801
2014-12-01T00:00,NH4,-3,OCDA_FR1D,-18.81966,147.66394,0.2188705263556749,0.1749118761282694,0.033536046,0.5512768243511053,0.027003540298117752,0.652577417
2014-12-01T00:00,NH4,-3,OCDA_FR1S,-18.8192,147.66391,0.21879626405856276,0.174720365,0.033584900877531944,0.5511180103690704,0.027003747548370365,0.652404128
2014-12-01T00:00,NH4,-3,OCDA_FR2D,-18.83191,147.65257,0.22452105203535472,0.18923030057312656,0.031419404,0.554642683,0.026648017390083933,0.6564920458471184
2014-12-01T00:00,NH4,-3,OCDA_FR2S,-18.83187,147.6525,0.22451301354223632,0.18915844903564893,0.03141968,0.5546336712811601,0.026643931295184102,0.6564629873991464
2014-12-01T00:00,NH4,-3,OCDA_LA1S,-18.833,147.63338,0.2257949396096303,0.19912762306527593,0.031328569409028326,0.5551628310243211,0.026358139,0.6552238351238433
2014-12-01T00:00,NH4,-3,OCDA_LA2S,-18.83125,147.63316,0.2253956353168066,0.19721247539999395,0.031327779,0.5551237065007351,0.026330781560536715,0.6549774506017797
2014-12-01T00:00,NH4,-3,OCLB_BA1S,-18.9493475,147.6929265,0.23160239491773943,0.21991141750005305,0.023449367,0.5567351375893583,0.019710154,0.657530879
2014-12-01T00:00,NH4,-3,OCLB_FL1S,-18.944062,147.699285,0.23002027986334175,0.21921902440229019,0.023657561440501938,0.5584455346187523,0.019861874,0.6590425994490324
2014-12-01T00:00,NH4,-3,OCLB_LA1S,-18.949382,147.701909,0.2309355508888951,0.21884750334378664,0.023432844028141366,0.557026352,0.019728063641284037,0.6578270106503236
2014-12-01T00:00,NH4,-3,PAOR_FL1D,-18.5715,146.4954,0.020706809,0.020836765660884507,0.013973493933140582,0.027632652835989095,0.012361553686040872,0.028012500362302132
2014-12-01T00:00,NH4,-3,PAOR_FL1S,-18.5720395,146.495178,0.020675653578452354,0.020817322451169087,0.013974327729543873,0.027546781,0.012359292515888725,0.02798346
2014-12-01T00:00,NH4,-3,PAPE_BA1D,-18.5505,146.4882,0.020554692959278288,0.021177685,0.013997243949183814,0.02744192,0.012497457029785823,0.028685092
2014-12-01T00:00,NH4,-3,PAPE_BA1S,-18.5508,146.4884,0.020558168835832866,0.021180301803916737,0.013998210571356853,0.027445372509466805,0.012497802,0.028672326043824036
2014-12-01T00:00,NH4,-3,PAPE_BA2D,-18.5408,146.4885,0.021369199908107178,0.021612687,0.014103574,0.029094224448544172,0.012192659257428176,0.036916419357028545
2014-12-01T00:00,NH4,-3,PAPE_BA2S,-18.541,146.4886,0.021370049171598907,0.021613673,0.014103530834231567,0.029094788595715126,0.012192746135777931,0.036893334
2014-12-01T00:00,NH4,-3,PAPE_FR1D,-18.5394,146.4995,0.024162183,0.022692918592060657,0.014014969009887693,0.037576495,0.012287966829725565,0.055884551277667206
2014-12-01T00:00,NH4,-3,PAPE_FR1S,-18.6026485,146.500263,0.021381394055266536,0.021613659,0.014119679171745602,0.029341547744724725,0.012488196778520253,0.030596097187035775
2014-12-01T00:00,NH4,-3,TSAU_BA1S,-9.867615,143.389355,0.021584580226137705,0.02118607,0.01860681,0.025787766,0.018153716479578412,0.025824771
2014-12-01T00:00,NH4,-3,TSAU_BA2S,-9.8757,143.388545,0.021679659198433558,0.021056089862096408,0.018702576,0.026174953,0.017761446308035975,0.026226323
2014-12-01T00:00,NH4,-3,TSAU_FL1S,-9.882025,143.39442,0.021915931,0.021107686009641243,0.019053367,0.02683094,0.017582010711037654,0.026938246
2014-12-01T00:00,NH4,-3,TSAU_FR1S,-9.87996,143.41004,0.022082678,0.021181491,0.019229528299219683,0.027463403843716098,0.017547136,0.02751747
2014-12-01T00:00,NH4,-3,TSAU_FR2D,-9.88359,143.40722,0.022010567779725945,0.021263359211829175,0.019118207,0.027163182302749823,0.017561645184335218,0.027260091535136814
2014-12-01T00:00,NH4,-3,TSAU_FR2S,-9.88359,143.407125,0.022009948863899568,0.021262377216981633,0.019117831,0.027160373416433587,0.017561973,0.027257431823709384
2014-12-01T00:00,NH4,-3,TSDU_BA1S,-9.88136,142.92542,0.021927642,0.021765564597490045,0.019825765719720737,0.024939047,0.019399745591256304,0.024977302298231068
2014-12-01T00:00,NH4,-3,TSDU_BA2S,-9.878565,142.932925,0.021842934415183465,0.021812599568914456,0.019653129640879962,0.024813151664840598,0.019119548,0.024963448
2014-12-01T00:00,NH4,-3,TSDU_BA3S,-9.985315,142.90854,0.023907869951820933,0.024386761529545775,0.019510298,0.029415211308272217,0.018653345405378073,0.029581990916974346
2014-12-01T00:00,NH4,-3,TSDU_FR1S,-9.9312,143.00543,0.019616250283222777,0.019408855,0.017936457644386592,0.021611429727093526,0.017258155936290764,0.021628531486024078
2014-12-01T00:00,NH4,-3,TSDU_FR2S,-10.03707,142.926535,0.023395478,0.023710418,0.018955993951390207,0.028015292,0.018560518,0.028018276
2014-12-01T00:00,NH4,-3,TSDU_LA1S,-9.934095,142.922705,0.023121313117696524,0.023468490378268824,0.019822521841195016,0.0262268,0.019497620012095478,0.026602153378246046
2014-12-01T00:00,NH4,-3,TSMA_BA1D,-9.748695,143.399805,0.019671097,0.019312725361678617,0.018285484,0.021577425,0.01804779,0.021886681348912345
2014-12-01T00:00,NH4,-3,TSMA_BA1S,-9.748895,143.399825,0.019672566337158078,0.019315844047834124,0.018285950897452868,0.02157774,0.018045315758571472,0.021887992394233058
2014-12-01T00:00,NH4,-3,TSMA_BA2D,-9.74409,143.41574,0.019646042,0.019340672564429656,0.017977464054948003,0.021757627,0.017943947,0.022094206
2014-12-01T00:00,NH4,-3,TSMA_BA2S,-9.7442395,143.415763,0.019646019325567716,0.019341137537729824,0.017976868,0.021757017096721093,0.017944686,0.022093906910072673
2014-12-01T00:00,NH4,-3,TSMA_FL1S,-9.759895,143.39796,0.019757868991426265,0.019479828,0.018315606,0.021797370247947888,0.017964066686494574,0.021937892
2014-12-01T00:00,NH4,-3,TSMA_FR1D,-9.763955,143.417,0.019879908,0.019527344,0.018359139531616397,0.022039794,0.018010465,0.022247947266894125
2014-12-01T00:00,NH4,-3,TSMA_FR1S,-9.76224,143.421395,0.019828374462065017,0.019475707014790834,0.018336371,0.022031082,0.017997493576390508,0.022231379274353383
2014-12-01T00:00,NH4,-3,TSMA_FR2D,-9.74637,143.46012,0.019876277601459817,0.020103292183561088,0.017895027928751063,0.022273593712629457,0.017726742032767133,0.022420862927822523
2014-12-01T00:00,NH4,-3,TSMA_FR2S,-9.74838,143.458505,0.019854385161207723,0.02006402,0.017878981506078577,0.022244675540808202,0.017733914,0.022396106904975257
2014-12-01T00:00,NH4,-3,TSMA_LA1S,-9.73404,143.43519,0.019700544516883363,0.019580759,0.017873912,0.022070598,0.017522292006117865,0.022292459937318668
2014-12-01T00:00,NH4,-3,ONMO_BA1S,-16.8472105,146.217424,0.191547073,0.2096433640073329,0.015282724421470143,0.4232285769551243,0.014871941418145122,0.45240307289109116
2014-12-01T00:00,NH4,-3,ONMO_FL1S,-16.8485425,146.237223,0.21623689035733537,0.22775347153753786,0.018077415667435284,0.4494315698796051,0.015384618,0.46936226823394783
2014-12-01T00:00,NH4,-3,ONMO_FR1D,-16.872083,146.2536695,0.2018386413346051,0.21413786503711613,0.016430663113029913,0.4511904500127934,0.015085835910624056,0.4618937355057502
2014-12-01T00:00,NH4,-3,ONMO_FR1S,-16.872041,146.2536145,0.20182649145615678,0.21411971753558634,0.016429255,0.4511803544978661,0.015085691359460661,0.46187381538392275
2014-12-01T00:00,NH4,-3,ONMO_FR2D,-16.8830355,146.244797,0.19325881179221024,0.20156745316860103,0.015939301,0.44015096066701576,0.015024999151202624,0.4585455733906454
2014-12-01T00:00,NH4,-3,ONMO_FR2S,-16.882674,146.244602,0.19328216718746266,0.20154719004513158,0.015940301509833475,0.4402247194809291,0.015025229,0.45845439132361643
2014-12-01T00:00,NH4,-3,ONMO_FL1D,-16.8484505,146.2372885,0.21631135234877155,0.22783502683806697,0.018082389589315163,0.44948641261323846,0.015385606502004212,0.4694302815896632
2014-12-01T00:00,NH4,-3,ONMO_LA1S,-16.859841,146.2256785,0.18871638665202323,0.20012000724984821,0.015545537238589036,0.43571996875763025,0.014808799848111896,0.4401496143876498
2014-12-01T00:00,NH4,-3,ONMO_LA1D,-16.8599245,146.2257455,0.18871449393694378,0.20011228888808993,0.015547417758723377,0.43577199316112397,0.014809177720334769,0.440120652
2014-12-01T00:00,NH4,-3,ONMO_BA1D,-16.8471725,146.2174315,0.1915582307783558,0.20968166060131896,0.015283543193348868,0.42323894970017584,0.014872199045505909,0.4524128524566104
2014-12-01T00:00,NH4,-3,ONMO_BA2D,-16.881947,146.1837795,0.15214748420125068,0.12369682374273752,0.014489265556929781,0.3851709639023486,0.014222509,0.4026125768440228
2014-12-01T00:00,NH4,-3,ONMO_BA2S,-16.8820015,146.183993,0.1521751004791015,0.12375930914928776,0.014490761714555682,0.3852180364213134,0.014222782789886547,0.4027520916507004
2014-12-01T00:00,NH4,-3,ONLI_FR1S,-14.6912735,145.4693795,0.17211510898401233,0.043441344,0.018111349668513594,0.4862117916443118,0.017468168,0.5395096147991828
2014-12-01T00:00,NH4,-3,ONLI_FL1S,-14.6980975,145.445447,0.1593596741643137,0.038761087,0.017127772008866258,0.47187693506747663,0.015614719673447526,0.5330565680341286
2014-12-01T00:00,NH4,-3,ONLI_FR2S,-14.649439,145.492935,0.1985260774147269,0.12943495155293938,0.018368770821722145,0.5135862967554115,0.017107349408863055,0.5488129861444662
2014-12-01T00:00,NH4,-3,ONLI_LA1S,-14.6877065,145.465276,0.17259852693822741,0.044714904,0.018401006,0.487338754,0.017083963632056064,0.5390960784060855
2014-12-01T00:00,NH4,-3,ONLI_BA1D,-14.65072495,145.4502155,0.1817151462574727,0.072691079,0.018476566,0.4814653257776824,0.016863553421384025,0.5675965736877138
2014-12-01T00:00,NH4,-3,ONLI_BA1S,-14.650714,145.450096,0.18169199272677586,0.072611342,0.018477148374361634,0.4814565254171719,0.016863291783650525,0.567635202
2014-12-01T00:00,NH4,-3,ONLI_BA2S,-14.667794,145.441894,0.1646450994165247,0.045467693,0.017089069371756874,0.4688974689726892,0.016212399996667896,0.5426001037004564
2014-12-01T00:00,NH4,-8.8,ONLI_LO1S,-14.6835,145.450361,0.086451225,0.029349161405800378,0.013204579273896424,0.31784286657863997,0.011182436768891964,0.339167091
2014-12-01T00:00,NH4,-8.8,ONLI_CL1S,-14.663694,145.451111,0.10024079818144004,0.039916212,0.014193966,0.32855065164247527,0.011547615632218778,0.35121348755195175
2014-12-01T00:00,NH4,-8.8,ONLI_NT1D,-14.646028,145.453583,0.10881352758147024,0.053138947455453556,0.014955663151719032,0.3360278263908597,0.011760301979496318,0.34869659491088045
2014-12-01T00:00,NH4,-8.8,ONLI_NT1S,-14.646083,145.45375,0.1088273163036413,0.053033343,0.014954549758766894,0.3361494549503583,0.011762811,0.34870813229468867
2014-12-01T00:00,NH4,-8.8,ONLI_BV1S,-14.684389,145.44,0.082296343,0.028289137,0.012693457936517197,0.32630014260232787,0.010603232043506775,0.3326402198449076
2014-12-01T00:00,NH4,-8.8,ONLI_RE1S,-14.679194,145.443583,0.088698932,0.031889248,0.013415205449053561,0.32709965253573153,0.010786194047470115,0.3381994855322692
2014-12-01T00:00,NH4,-8.8,ONLI_LA2S,-14.686861,145.454972,0.086398034,0.028511424,0.013307875108575576,0.3181145297712752,0.011262224,0.34254447284325057
2014-12-01T00:00,NH4,-8.8,ONLI_TA1S,-14.685111,145.466972,0.091743341,0.023654425,0.013956561105499072,0.3111352363434157,0.011893892037901588,0.3406181051381065
2014-12-01T00:00,NH4,-8.8,ONLI_PA1S,-14.696806,145.449889,0.079810262,0.020521169917269037,0.012888051477781689,0.32536194077419905,0.011150385606520043,0.34419477502559875
2014-12-01T00:00,NH4,-8.8,ONLI_CN1S,-14.658139,145.451583,0.1052743480260984,0.048981291,0.014664403448922404,0.3255098700160662,0.011659529716022207,0.3488753086025542
2014-12-01T00:00,NH4,-8.8,CBLM_BA1S,-23.900155,152.393624,0.047758713,0.047064344,0.032221994632118556,0.067199173,0.028836546068731487,0.081029158
2014-12-01T00:00,NH4,-8.8,CBLM_BA2S,-23.894298,152.404406,0.047345493884069646,0.04725486,0.031556649,0.065628388,0.028208267425443485,0.074434785
2014-12-01T00:00,NH4,-8.8,CBLM_FL1S,-23.884903,152.413621,0.045858076,0.046377906,0.030860748563397114,0.061869152,0.027789764597014373,0.062769915
2014-12-01T00:00,NH4,-8.8,CBLM_FL2S,-23.917571,152.391971,0.051022312,0.048746022,0.032715765,0.08782389,0.028518529452968826,0.1094831550338002
2014-12-01T00:00,NH4,-8.8,CBLM_LA1S,-23.896147,152.413821,0.047231003,0.047263999,0.031372288652485286,0.065991357,0.028104862817226878,0.072953534
2014-12-01T00:00,NH4,-8.8,KEGK_BA1S,-23.1965435,150.9368275,0.012691354904408815,0.012152719,0.009779129,0.016398153095693608,0.009374431,0.016775310224852142
2014-12-01T00:00,NH4,-8.8,KEHW_BA1S,-23.2018935,150.966579,0.015470484849612597,0.014653415929433138,0.012303436107910603,0.020552393,0.011484556993408732,0.020896581
2014-12-01T00:00,NH4,-8.8,KEML_BA1S,-23.150495,150.90294,0.005620496,0.005259328,0.004871627,0.007883609,0.004723191,0.007931339
2014-12-01T00:00,NH4,-8.8,KEMD_BA1S,-23.1619975,150.9208225,0.007501597,0.007083078,0.006389903,0.009773489,0.00631983,0.010925212
2014-12-01T00:00,NH4,-8.8,KENK_BA1S,-23.0843065,150.885571,0.010899237,0.010620124,0.009202043,0.016189728,0.008927507,0.017591043
2014-12-01T00:00,NH4,-8.8,CBHE_BA1D,-23.428043,151.952453,0.038005176423933085,0.035983492,0.032211213343060055,0.050313664946976824,0.031584619233662146,0.051851358
2014-12-01T00:00,NH4,-8.8,CBHE_BA1S,-23.4284405,151.952418,0.037977317,0.035956949,0.032179018,0.050299126,0.031556082329080144,0.051783664583473665
2014-12-01T00:00,NH4,-8.8,CBHE_BA2D,-23.434075,151.920269,0.03512241,0.034611925,0.029277493,0.044240457998915024,0.027835496205097662,0.047151568
2014-12-01T00:00,NH4,-8.8,CBHE_BA2S,-23.433982,151.920934,0.035135386025687415,0.034610213754423025,0.029303756,0.044305192,0.027856544,0.047168339
2014-12-01T00:00,NH4,-8.8,CBHE_FL1S,-23.4561755,151.925688,0.033408282,0.032388206657735064,0.028067427,0.040982292,0.026941349144996678,0.046787532036783645
2014-12-01T00:00,NH4,-8.8,CBHE_FR1D,-23.472098,151.977937,0.036023222,0.035578020485812344,0.028652298348162377,0.045096666,0.028509128830060612,0.053277549454373366
2014-12-01T00:00,NH4,-8.8,CBHE_FR1S,-23.471972,151.9777105,0.036017174,0.035571794,0.028649981653212732,0.045081913398086974,0.028507878,0.053269823
2014-12-01T00:00,NH4,-8.8,CBHE_FR2D,-23.4708255,151.9510635,0.032758971,0.031869120819963404,0.026965006345665832,0.041673778,0.026004528,0.049998473
2014-12-01T00:00,NH4,-8.8,CBHE_FR2S,-23.470371,151.950669,0.032785369,0.031952099,0.026993775278484382,0.04164873,0.026037271471815226,0.049979166
2014-12-01T00:00,NH4,-8.8,CBHE_LA1S,-23.454021,151.968494,0.036355252,0.034912825,0.030123967486990793,0.046823413,0.029550115638899675,0.051522626
2014-12-01T00:00,NH4,-8.8,KENK_FL1S,-23.085374,150.899147,0.012162685461141208,0.011786515366494969,0.010553697069228993,0.017865327744407866,0.00999157,0.019481693
2014-12-01T00:00,NH4,-8.8,OCCH_BA1S,-18.6532055,147.708533,0.063334382,0.045112172,0.018138726724870474,0.1881029039489068,0.016482435,0.23208972608042314
2014-12-01T00:00,NH4,-8.8,OCCH_BA2S,-18.660365,147.702675,0.057703014,0.035395054,0.018029329,0.18459692806143657,0.016289182871403435,0.22854972313935812
2014-12-01T00:00,NH4,-8.8,OCCH_FL1S,-18.652217,147.7184615,0.064892357,0.046363936,0.018164053367569603,0.18323983657551948,0.016549644515292745,0.23133953013302821
2014-12-01T00:00,NH4,-8.8,OCDA_BA1D,-18.82579,147.62735,0.074988998,0.051714807,0.018038899493918046,0.19902506609524737,0.016583310304731768,0.2630749031614362
2014-12-01T00:00,NH4,-8.8,OCDA_BA1S,-18.8259,147.62727,0.075007773,0.051829448295017844,0.018038478678201263,0.1990455040997834,0.016584420270656517,0.26304183514409374
2014-12-01T00:00,NH4,-8.8,OCDA_BA2D,-18.81433,147.6372,0.067922347,0.039858130217624826,0.018004689,0.20290960946988815,0.016477495965635268,0.2568626652539043
2014-12-01T00:00,NH4,-8.8,OCDA_BA2S,-18.81448,147.6372,0.067911644,0.039816007,0.01800556,0.20270099165823136,0.016478013210044336,0.25683672040380423
2014-12-01T00:00,NH4,-8.8,OCDA_FL1D,-18.80592,147.6688,0.064573328,0.039484803724736055,0.017884351210816385,0.21422676588004375,0.016408523426792918,0.24465185296137204
2014-12-01T00:00,NH4,-8.8,OCDA_FL1S,-18.80575,147.6686,0.064565858,0.039422631514387914,0.01788556,0.21429811242647212,0.016407644057936866,0.24466836757874674
2014-12-01T00:00,NH4,-8.8,OCDA_FR1D,-18.81966,147.66394,0.067728559,0.045674379,0.018220049213385128,0.19840033173757296,0.016627959728976693,0.24760480043931998
2014-12-01T00:00,NH4,-8.8,OCDA_FR1S,-18.8192,147.66391,0.067657726,0.045606240051089944,0.018217653,0.19851858065782946,0.016627962,0.2474301754044142
2014-12-01T00:00,NH4,-8.8,OCDA_FR2D,-18.83191,147.65257,0.069400275,0.050148608,0.018494538415813236,0.18255792767210516,0.016693780137289154,0.242352245
2014-12-01T00:00,NH4,-8.8,OCDA_FR2S,-18.83187,147.6525,0.069389405,0.050149111,0.018493918988613123,0.1825536915145153,0.016693648403107022,0.24236822661197954
2014-12-01T00:00,NH4,-8.8,OCDA_LA1S,-18.833,147.63338,0.06993296,0.051153927,0.018342173932502998,0.1902849067226213,0.016712984210357447,0.24497488675553034
2014-12-01T00:00,NH4,-8.8,OCDA_LA2S,-18.83125,147.63316,0.06976098,0.051086999187530714,0.018332643860936502,0.19048703057989486,0.016700413405339187,0.24569759578219513
2014-12-01T00:00,NH4,-8.8,OCLB_BA1S,-18.9493475,147.6929265,0.060286163238817365,0.045855254,0.018349564,0.1523985508034124,0.016374961482651346,0.1893889326471784
2014-12-01T00:00,NH4,-8.8,OCLB_FL1S,-18.944062,147.699285,0.059930987658977586,0.046622222,0.018480526,0.1560828209539496,0.016418399452230264,0.1782419026829175
2014-12-01T00:00,NH4,-8.8,OCLB_LA1S,-18.949382,147.701909,0.059995359565634364,0.045181404,0.018382742660545976,0.15154437257674405,0.016378554531844402,0.1885690600072551
2014-12-01T00:00,NH4,-8.8,PAOR_FL1D,-18.5715,146.4954,0.015635652,0.015768133,0.011970563171521313,0.019711661,0.011801820824512822,0.019946286530140554
2014-12-01T00:00,NH4,-8.8,PAOR_FL1S,-18.5720395,146.495178,0.015623741,0.015745344,0.011971052,0.019687564063929144,0.011802104895097087,0.019949971754562583
2014-12-01T00:00,NH4,-8.8,PAPE_BA1D,-18.5505,146.4882,0.015861127914428806,0.015769493029925256,0.012142765874670117,0.019842592232111718,0.011922423724226793,0.020118774333302218
2014-12-01T00:00,NH4,-8.8,PAPE_BA1S,-18.5508,146.4884,0.01586089,0.015771426,0.012142159584644688,0.019843653,0.011921782265404617,0.020115694309600234
2014-12-01T00:00,NH4,-8.8,PAPE_BA2D,-18.5408,146.4885,0.015997032818454524,0.015869505825234845,0.011796694374036751,0.020428978323745593,0.011623745733910772,0.023094392632995855
2014-12-01T00:00,NH4,-8.8,PAPE_BA2S,-18.541,146.4886,0.015996513,0.015870540286531967,0.011796491179136507,0.02042864,0.011623838377831036,0.023081856497061216
2014-12-01T00:00,NH4,-8.8,PAPE_FR1D,-18.5394,146.4995,0.017091462,0.016856757,0.011671783846933757,0.022303933759516816,0.011462600154212688,0.032695896
2014-12-01T00:00,NH4,-8.8,PAPE_FR1S,-18.6026485,146.500263,0.015775467,0.015979299,0.011875015872555622,0.019537318,0.011701579,0.019724206
2014-12-01T00:00,NH4,-8.8,TSAU_BA1S,-9.867615,143.389355,0.021028603,0.020828738,0.018198541360890247,0.02511454,0.017881027603454443,0.025713764284165053
2014-12-01T00:00,NH4,-8.8,TSAU_BA2S,-9.8757,143.388545,0.021196153461706765,0.02082492,0.018379805540509588,0.025619183450488303,0.018211201,0.026195199
2014-12-01T00:00,NH4,-8.8,TSAU_FL1S,-9.882025,143.39442,0.021510054385486015,0.021004707249186936,0.01870619,0.026341306,0.018335875088024672,0.026898330315078097
