name,lat,lon
CBLM_FL2S_P2,-23.917564,152.392285
CBLM_FL2S_P3,-23.917494,152.392486
CBLM_FL2S_P4,-23.916998,152.3926315
CBHE_FR2D_P1,-23.4708128,151.9507523
CBHE_FR2D_P2,-23.47084618,151.9509202
CBHE_FR2D_P3,-23.47086716,151.9512024
CBHE_FR2S_P1,-23.4703846,151.9507065
CBHE_FR2S_P2,-23.47042275,151.9508896
CBHE_FR2S_P3,-23.4704876,151.9510498
CBHE_FR2S_P4,-23.47050095,151.9511948
CBHE_FR1D_P1,-23.472103,151.977764
CBHE_FR1D_P2,-23.4720845,151.977962
CBHE_FR1D_P4,-23.4720925,151.978211
CBHE_FR1S_P1,-23.4720295,151.9775415
CBHE_FR1S_P2,-23.4719785,151.9776975
CBHE_FL1S_P1,-23.456009,151.925543
CBHE_FL1S_P2,-23.4561095,151.925544
CBHE_FL1S_P3,-23.4561805,151.925674
CBHE_FL1S_P4,-23.4563285,151.9257705
CBHE_FL1S_P23,-23.456145,151.925609
CBHE_LA1S_P1,-23.454011,151.968531
CBHE_LA1S_P2,-23.453994,151.968625
CBHE_LA1S_P3,-23.4539295,151.968631
CBHE_LA1S_P4,-23.4539235,151.9684755
CBHE_BA2D_P1,-23.4340395,151.920592
CBHE_BA2D_P2,-23.43398,151.920474
CBHE_BA2D_P3,-23.434007,151.920339
CBHE_BA2D_P34,-23.4340495,151.9201853
CBHE_BA2D_P4,-23.434092,151.9200315
CBHE_BA2S_P1,-23.433933,151.9212005
CBHE_BA2S_P2,-23.433991,151.9210255
CBHE_BA2S_P3,-23.4340225,151.9208295
CBHE_BA2S_P4,-23.4340385,151.920667
KENK_FL1S_P1,-23.0852885,150.898866
KENK_FL1S_P4,-23.0854485,150.8994405
KEGK_BA1S_P1,-23.1963115,150.936706
KEGK_BA1S_P2,-23.19646,150.9367595
KEGK_BA1S_P3,-23.196646,150.936854
KEGK_BA1S_P4,-23.1967785,150.936948
KEHW_BA1S_P1,-23.2015605,150.966428
KEHW_BA1S_P2,-23.2016865,150.9665035
KEHW_BA1S_P3,-23.2017915,150.9666105
KEHW_BA1S_P4,-23.2021985,150.9667775
KENK_BA1S_P2,-23.0842695,150.885426
KENK_BA1S_P1,-23.084151,150.8855545
KENK_BA1S_P3,-23.0843315,150.885426
KEML_BA1S_P1,-23.150475,150.903145
KEML_BA1S_P2,-23.15051,150.90305
KEML_BA1S_P4,-23.15055,150.90275
KEML_BA1S_P3,-23.15053,150.90289
KEMD_BA1S_P1,-23.162169,150.920964
KEMD_BA1S_P2,-23.162055,150.920875
KEMD_BA1S_P3,-23.16194,150.920755
ONMO_FR2S_P3,-16.88269,146.2447035
ONMO_FR2S_P2,-16.8827925,146.244564
ONMO_FR2S_P1,-16.8828585,146.2444155
ONMO_FR1S_P1,-16.8722915,146.253598
ONMO_FR1S_P2,-16.8721375,146.253599
ONMO_FR1D_P3,-16.8719915,146.253711
ONMO_FR1D_P4,-16.8717695,146.253705
ONMO_FR1D_P1,-16.8723705,146.2536575
ONMO_FR1D_P2,-16.872129,146.2537205
ONMO_FR1S_P3,-16.8719965,146.253583
ONMO_FR1S_P4,-16.87181,146.253624
ONMO_BA2D_P4,-16.8820255,146.183502
ONMO_BA2D_P2,-16.8819085,146.183834
ONMO_BA2D_P1,-16.88184,146.1841005
ONMO_BA2D_P3,-16.881942,146.1837265
ONMO_BA2S_P4,-16.8820415,146.1837665
ONMO_BA2S_P3,-16.8819505,146.183962
ONMO_BA2S_P1,-16.881932,146.1842425
ONMO_BA2S_P2,-16.8818885,146.1840885
ONMO_LA1D_P1,-16.860028,146.225458
ONMO_LA1D_P4,-16.85986,146.2260415
ONMO_LA1D_P3,-16.859946,146.225974
ONMO_LA1D_P2,-16.8599965,146.2258945
ONMO_LA1S_P3,-16.8598625,146.2258965
ONMO_LA1S_P2,-16.8599545,146.2257745
ONMO_LA1S_P1,-16.8599555,146.225459
ONMO_LA1S_P4,-16.8597595,146.225918
ONMO_BA1D_P1,-16.846986,146.217602
ONMO_BA1D_P2,-16.847112,146.217435
ONMO_BA1D_P3,-16.8472235,146.2173485
ONMO_BA1D_P4,-16.847343,146.2172335
ONMO_BA1S_P4,-16.847364,146.217261
ONMO_BA1S_P3,-16.847236,146.2173505
ONMO_BA1S_P1,-16.8470695,146.21758
ONMO_BA1S_P2,-16.8471265,146.217468
OCDA_FR2D_P1,-18.83197972,147.6525535
OCDA_FR2D_P2,-18.83180932,147.6526864
OCDA_FR2D_P3,-18.83173759,147.6527397
OCDA_FR2D_P4,-18.83160726,147.652827
OCDA_FR2S_P1,-18.83192685,147.6524971
OCDA_FR2S_P2,-18.83180971,147.6525841
OCDA_FR2S_P3,-18.83163711,147.6527145
OCDA_BA2D_P1,-18.81434,147.63719
OCDA_BA2D_P2,-18.8143,147.637125
OCDA_BA2D_P3,-18.814315,147.6369
OCDA_BA2D_P4,-18.814355,147.636785
OCDA_BA2S_P1,-18.81449451,147.637185
OCDA_BA2S_P2,-18.81445,147.63709
OCDA_BA2S_P3,-18.81441,147.63697
OCDA_BA2S,-18.81448,147.6372
OCDA_BA2S_P4,-18.814435,147.636895
OCDA_FL1D_P1,-18.805915,147.668855
OCDA_FL1D_P2,-18.80582,147.668845
OCDA_FL1D_P4,-18.805595,147.66861
OCDA_FL1D_P3,-18.805735,147.66876
OCDA_FL1S_P2,-18.80573,147.66856
OCDA_FL1S_P3,-18.80563,147.66845
OCDA_FL1S_P4,-18.805575,147.66835
OCDA_FR1D_P1,-18.81968177,147.663926
OCDA_FR1D_P2,-18.819375,147.664025
OCDA_FR1D_P3,-18.81925,147.66413
OCDA_FR1D_P4,-18.819265,147.66417
OCDA_FR1S_P3,-18.81938248,147.663904
