name,lat,lon
CBHE_FL1S_P23,-23.456145,151.925609
OCLB_BA1S,-18.949114,147.693065
OCLB_BA1S,-18.9493475,147.6929265
CBLM_FL1S_P1,-23.884943,152.4136075
ONMO_LA1S_P2,-16.8599545,146.2257745
OCDA_FR1S_P4,-18.81929652,147.6639395
OCDA_LA2S_P1,-18.831095,147.63311
Aspat_459,-14.474748,145.503075
Aspat_471,-14.475238,145.502408
Aspat_1599,-23.90742783,152.3866732
Aspat_1603,-23.90767048,152.3866346
Aken_1067,-16.84614069,146.2324395
Aken_42_Lizard,-14.645887,145.4556225
Aken_1383,-14.47495501,145.5027092
Aken_1468,-14.4753586,145.5020487
Aken_16,-18.27797854,147.378974
Aken_1_Kelso,-18.423731,146.98549
Aken_1486,-18.42404737,146.9858108
Aken_1910,-18.55925652,146.5022638
Aken_1943,-18.55969079,146.5021845
Aken_1958,-18.55944042,146.5022716
Aken_1959,-18.55944637,146.5022736
Aken_1873,-18.67000929,147.706307
Aken_1882,-18.66987417,147.7068563
Aken_2021,-18.82662272,147.6266278
Aken_2023,-18.82668265,147.6265786
KEHW_BA1S,-23.201548,150.966419
CBHE_FL1S,-23.4561755,151.925688
PAPE_FR1S,-18.53952,146.49918
ONLI_FR2S_P3,-14.649456,145.492929
CBLM_BA1S_P2,-23.900253,152.393555
CBLM_LA1S_P1,-23.8962565,152.413664
CBHE_BA2S_P2,-23.433991,151.9210255
KEMD_BA1S_P2,-23.162055,150.920875
ONMO_BA2S_P1,-16.881932,146.1842425
OCCH_BA2S_P1,-18.66017252,147.702942
ONLI_FL1S_P4,-14.69823,145.4455835
Aspat_1509,-18.670143,147.707036
Aken_1077,-16.8458257,146.231733
Aken_14_Tydeman,-13.97110725,144.5102321
Aken_5_Tydeman,-13.97100432,144.5097088
Aken_1462,-14.47518376,145.5023132
Aken_15,-18.27798609,147.3789681
Aken_1944,-18.55969423,146.502187
Aken_2017,-18.82669237,147.6265441
OCCH_BA2S,-18.66016,147.70297
ONLI_FR2S,-14.649439,145.492935
OCCH_BA2S,-18.660365,147.702675
CBLM_BA2S_P4,-23.8945,152.403644
CBLM_LA1S_P12,-23.89628725,152.4137578
KEHW_BA1S_P2,-23.2016865,150.9665035
ONMO_BA1S_P3,-16.847236,146.2173505
OCLB_BA1S_P4,-18.949567,147.6928
ONMO_FL1S_P4,-16.8484175,146.2370605
Aken_3_Tydeman,-13.97087876,144.509602
Aken_1934,-18.55939474,146.5022841
Aken_1941,-18.55961669,146.5021827
Aken_1960,-18.55944352,146.5022779
Aken_1866,-18.67048664,147.7063112
Aken_1867,-18.67046719,147.7062929
CBLM_FL1S,-23.884903,152.413621
ONMO_FR1S,-16.872041,146.2536145
TSDU_FR1S_P2,-9.9312,143.00543
CBLM_BA2S_P2,-23.8943095,152.404054
CBLM_LA1S_P2,-23.896318,152.4138515
CBLM_LA1S_P3,-23.8963465,152.414007
KEHW_BA1S_P3,-23.2017915,150.9666105
KEMD_BA1S_P1,-23.162169,150.920964
ONMO_FR1S_P3,-16.8719965,146.253583
ONMO_BA1S_P2,-16.8471265,146.217468
PAPE_FR1S_P2,-18.5396,146.4991715
OCLB_FL1S_P1,-18.9440645,147.699442
OCLB_BA1S_P3,-18.949407,147.692884
Aken_4_Tydeman,-13.97086116,144.5096105
Aken_6_Tydeman,-13.9710236,144.5097404
Aken_497,-14.64134811,145.4915453
Aken_8,-18.2779767,147.3787863
Aken_1815,-18.4243026,146.9864343
Aken_1924,-18.55920154,146.5023737
Aken_1926,-18.55916181,146.5024404
Aken_1936,-18.55943992,146.5022733
Aken_1872,-18.67001826,147.7062945
Aken_1887,-18.67000644,147.7067526
Aken_1891,-18.67010778,147.7067678
CBLM_BA2S,-23.894298,152.404406
ONLI_FR1S,-14.691274,145.46938
ONLI_FR2S_P2,-14.649549,145.493068
CBLM_FL2S_P4,-23.916998,152.3926315
CBHE_FL1S_P3,-23.4561805,151.925674
ONMO_FR1S_P2,-16.8721375,146.253599
ONMO_FR1S_P4,-16.87181,146.253624
OCCH_BA2S_P2,-18.66027,147.70274
OCCH_BA2S_P3,-18.66045,147.70259
OCLB_FL1S_P4,-18.944012,147.699129
Ahya_413,-16.84608109,146.2323077
Aspat_1508,-18.670196,147.707095
Aken_1062,-16.84574523,146.2322137
Aken_1066,-16.84611445,146.2324581
Aken_1_Tydeman,-13.97098496,144.509612
Aken_498,-14.64134543,145.4915202
Aken_1372,-14.47479819,145.5030107
Aken_1920,-18.55923238,146.5023721
Aken_1923,-18.55920967,146.5023961
Aken_1933,-18.55939709,146.5023489
Aken_1884,-18.66980729,147.7069033
OCLB_FL1S,-18.944082,147.699448
OCLB_FL1S,-18.944062,147.699285
ONLI_FR1S_P4,-14.691127,145.469436
ONLI_BA1S_P1,-14.650714,145.450096
CBLM_BA1S_P1,-23.900174,152.3936205
OCDA_FR1S_P34,-18.8193395,147.6639218
Aspat_460,-14.474749,145.503085
Aken_1076,-16.84580047,146.2316832
Aken_2_Tydeman,-13.97090013,144.5095978
Aken_1384,-14.47499726,145.5026986
Aken_1469,-14.47535324,145.5020175
Aken_1470,-14.47539045,145.5019646
Aken_1471,-14.47540445,145.5019662
Aken_1824,-18.55914177,146.5022074
Aken_1874,-18.66999831,147.7062937
Aken_2025,-18.826729,147.6266147
CBHE_BA1S_P2,-23.428454,151.9524855
ONLI_FR1S_P3,-14.691301,145.4694115
KEHW_BA1S_P1,-23.2015605,150.966428
OCDA_FL1S_P3,-18.80563,147.66845
OCCH_BA1S_P4,-18.653383,147.7084325
Ahya_17a,-21.96286744,152.3072024
Aken_13,-18.27797284,147.3789485
Aken_9,-18.27795331,147.378726
Aken_1816,-18.42430042,146.9864359
Aken_1927,-18.55911973,146.5024784
OCDA_FR1S,-18.8192,147.66391
ONLI_FR2S_P1,-14.649595,145.493099
CBLM_FL1S_P4,-23.8853215,152.413674
OCDA_FR2S_P1,-18.83192685,147.6524971
OCDA_FR1S_P1,-18.81961901,147.6637135
Aken_1340,-14.65085395,145.6381966
Aken_1912,-18.5592986,146.5024177
Aken_1921,-18.5592323,146.5023747
Aken_1922,-18.55920556,146.5024016
Aken_1929,-18.55909986,146.502398
Aken_1937,-18.55949331,146.5022597
Aken_1880,-18.66996101,147.7068039
Aken_1886,-18.66984459,147.7067902
Aken_1972,-18.67039494,147.7068034
Aken_1973,-18.67040148,147.7068001
Aken_1982,-18.82517776,147.6269794
CBHE_BA1S_P4,-23.4284645,151.9522105
ONLI_FR1S_P2,-14.6914335,145.4693475
CBLM_FL2S_P2,-23.917564,152.392285
OCCH_FL1S_P2,-18.65208652,147.718515
Aken_16_Tydeman,-13.97109778,144.5103629
Aken_1459,-14.4750121,145.5026657
Aken_11,-18.27784234,147.3788077
Aken_7,-18.27797921,147.3787955
Aken_1932,-18.5593882,146.50239
Aken_1865,-18.67048346,147.7063299
Aken_1883,-18.6698207,147.7068951
Aken_1965,-18.67054733,147.7067148
Aken_1970,-18.67035479,147.7067572
CBLM_FL2S,-23.917571,152.391971
CBHE_BA1S_P1,-23.428403,151.952614
CBLM_FL1S_P3,-23.8852145,152.413594
CBLM_FL2S_P3,-23.917494,152.392486
OCCH_BA1S_P2,-18.6531735,147.7085495
OCCH_BA1S_P3,-18.653342,147.708605
Aken_1065,-16.84608562,146.2323827
Aken_1915,-18.55934755,146.5024037
Aken_1898,-18.67059829,147.7065983
Aken_1900,-18.67061086,147.7066658
Aken_1961,-18.67042922,147.7065433
Aken_1966,-18.67052176,147.7067376
OCCH_BA1S,-18.653034,147.708676
OCCH_BA1S,-18.6532055,147.708533
OCDA_FL1S,-18.80575,147.6686
OCDA_LA2S,-18.83125,147.63316
OCDA_FR1S_P3,-18.81938248,147.663904
OCDA_FL1S_P1,-18.805835,147.66868
Aken_1338,-14.65078865,145.6382049
Aken_12,-18.27786069,147.3788495
Aken_1928,-18.55911772,146.5024799
Aken_1901,-18.67074472,147.7066244
Aken_1903,-18.67043249,147.7066702
CBHE_FR2S_P2,-23.47042275,151.9508896
CBHE_FR2S_P3,-23.4704876,151.9510498
CBHE_FL1S_P4,-23.4563285,151.9257705
